time	track	channel	bar	pitch	volume	instrument
3580	0	0	1717986850	61	80	1717986850
3580	0	0	1717986850	65	80	1717986850
3584	0	0	515396007	65	80	515396007
3584	0	0	515396007	65	0	515396007
3584	0	0	515396007	51	0	515396007
3584	0	0	515396007	61	0	515396007
3584	0	0	515396007	58	0	515396007
3584	0	0	515396007	61	80	515396007
3584	0	0	515396007	49	80	515396007
3584	0	0	515396007	53	80	515396007
3584	0	0	515396007	56	80	515396007
3584	2	9	515396007	35	80	515396007
3584	2	9	515396007	42	0	515396007
3584	3	4	515396007	65	72	515396007
3584	3	4	515396007	56	0	515396007
3584	4	6	515396007	39	0	515396007
3584	4	6	515396007	32	72	515396007
3592	2	9	-1889785679	42	80	-1889785679
3592	2	9	-1889785679	35	0	-1889785679
3592	4	6	-1889785679	32	72	-1889785679
3592	4	6	-1889785679	32	0	-1889785679
3596	2	9	1202590774	42	80	1202590774
3596	2	9	1202590774	42	0	1202590774
3600	0	0	-69	65	80	-69
3600	0	0	-69	56	80	-69
3600	0	0	-69	65	0	-69
3600	0	0	-69	61	0	-69
3600	0	0	-69	49	0	-69
3600	0	0	-69	53	0	-69
3600	0	0	-69	61	80	-69
3600	0	0	-69	49	80	-69
3600	0	0	-69	53	80	-69
3600	0	0	-69	56	0	-69
3600	2	9	-69	42	0	-69
3600	2	9	-69	38	80	-69
3600	4	6	-69	32	0	-69
3600	4	6	-69	32	72	-69
3608	0	0	1889785541	56	80	1889785541
3608	0	0	1889785541	56	0	1889785541
3608	0	0	1889785541	53	0	1889785541
3608	0	0	1889785541	49	0	1889785541
3608	0	0	1889785541	61	0	1889785541
3608	0	0	1889785541	65	0	1889785541
3608	0	0	1889785541	53	80	1889785541
3608	0	0	1889785541	49	80	1889785541
3608	0	0	1889785541	61	80	1889785541
3608	0	0	1889785541	65	80	1889785541
3608	2	9	1889785541	42	80	1889785541
3608	2	9	1889785541	38	0	1889785541
3608	4	6	1889785541	32	72	1889785541
3608	4	6	1889785541	32	0	1889785541
3612	0	0	687194698	61	0	687194698
3612	0	0	687194698	56	0	687194698
3612	0	0	687194698	53	0	687194698
3612	0	0	687194698	49	0	687194698
3612	0	0	687194698	65	0	687194698
3612	0	0	687194698	56	80	687194698
3612	0	0	687194698	53	80	687194698
3612	0	0	687194698	49	80	687194698
3612	0	0	687194698	61	80	687194698
3612	0	0	687194698	65	80	687194698
3612	2	9	687194698	42	0	687194698
3612	2	9	687194698	35	80	687194698
3616	0	0	-515396145	53	0	-515396145
3616	0	0	-515396145	51	80	-515396145
3616	0	0	-515396145	63	80	-515396145
3616	0	0	-515396145	67	80	-515396145
3616	0	0	-515396145	58	80	-515396145
3616	0	0	-515396145	56	0	-515396145
3616	0	0	-515396145	65	0	-515396145
3616	0	0	-515396145	61	0	-515396145
3616	0	0	-515396145	49	0	-515396145
3616	2	9	-515396145	42	80	-515396145
3616	2	9	-515396145	35	0	-515396145
3616	3	4	-515396145	65	0	-515396145
3616	3	4	-515396145	63	72	-515396145
3616	4	6	-515396145	32	0	-515396145
3616	4	6	-515396145	32	72	-515396145
3620	0	0	-1717986988	58	0	-1717986988
3620	0	0	-1717986988	51	0	-1717986988
3620	0	0	-1717986988	63	0	-1717986988
3620	0	0	-1717986988	67	0	-1717986988
3620	0	0	-1717986988	58	80	-1717986988
3620	0	0	-1717986988	51	80	-1717986988
3620	0	0	-1717986988	63	80	-1717986988
3620	0	0	-1717986988	67	80	-1717986988
3620	2	9	-1717986988	35	80	-1717986988
3620	2	9	-1717986988	42	0	-1717986988
3624	0	0	1374389465	63	0	1374389465
3624	0	0	1374389465	51	0	1374389465
3624	0	0	1374389465	67	0	1374389465
3624	0	0	1374389465	67	80	1374389465
3624	0	0	1374389465	63	80	1374389465
3624	0	0	1374389465	51	80	1374389465
3624	0	0	1374389465	58	80	1374389465
3624	0	0	1374389465	58	0	1374389465
3624	2	9	1374389465	35	80	1374389465
3624	2	9	1374389465	35	0	1374389465
3624	4	6	1374389465	32	0	1374389465
3624	4	6	1374389465	32	72	1374389465
3632	0	0	-1030792221	58	80	-1030792221
3632	0	0	-1030792221	58	0	-1030792221
3632	0	0	-1030792221	51	0	-1030792221
3632	0	0	-1030792221	63	0	-1030792221
3632	0	0	-1030792221	67	0	-1030792221
3632	0	0	-1030792221	51	80	-1030792221
3632	0	0	-1030792221	63	80	-1030792221
3632	0	0	-1030792221	67	80	-1030792221
3632	2	9	-1030792221	35	0	-1030792221
3632	2	9	-1030792221	38	80	-1030792221
3632	4	6	-1030792221	32	0	-1030792221
3632	4	6	-1030792221	32	72	-1030792221
3640	0	0	858993389	51	0	858993389
3640	0	0	858993389	58	0	858993389
3640	0	0	858993389	67	80	858993389
3640	0	0	858993389	63	80	858993389
3640	0	0	858993389	51	80	858993389
3640	0	0	858993389	58	80	858993389
3640	0	0	858993389	67	0	858993389
3640	0	0	858993389	63	0	858993389
3640	2	9	858993389	38	0	858993389
3640	2	9	858993389	42	80	858993389
3640	3	4	858993389	68	72	858993389
3640	3	4	858993389	63	0	858993389
3640	4	6	858993389	32	0	858993389
3640	4	6	858993389	32	72	858993389
3644	0	0	-343597454	58	0	-343597454
3644	0	0	-343597454	63	80	-343597454
3644	0	0	-343597454	51	80	-343597454
3644	0	0	-343597454	58	80	-343597454
3644	0	0	-343597454	67	0	-343597454
3644	0	0	-343597454	63	0	-343597454
3644	0	0	-343597454	51	0	-343597454
3644	0	0	-343597454	67	80	-343597454
3644	3	4	-343597454	70	72	-343597454
3644	3	4	-343597454	68	0	-343597454
3648	0	0	-1546188297	68	80	-1546188297
3648	0	0	-1546188297	60	80	-1546188297
3648	0	0	-1546188297	56	80	-1546188297
3648	0	0	-1546188297	58	0	-1546188297
3648	0	0	-1546188297	51	0	-1546188297
3648	0	0	-1546188297	63	0	-1546188297
3648	0	0	-1546188297	67	0	-1546188297
3648	0	0	-1546188297	44	80	-1546188297
3648	0	0	-1546188297	48	80	-1546188297
3648	0	0	-1546188297	51	80	-1546188297
3648	2	9	-1546188297	35	80	-1546188297
3648	2	9	-1546188297	42	0	-1546188297
3648	3	4	-1546188297	72	72	-1546188297
3648	3	4	-1546188297	70	0	-1546188297
3648	4	6	-1546188297	41	72	-1546188297
3648	4	6	-1546188297	32	0	-1546188297
3656	2	9	343597313	42	80	343597313
3656	2	9	343597313	35	0	343597313
3656	4	6	343597313	41	72	343597313
3656	4	6	343597313	41	0	343597313
3660	2	9	-858993530	42	80	-858993530
3660	2	9	-858993530	42	0	-858993530
3664	0	0	-2061584373	48	0	-2061584373
3664	0	0	-2061584373	68	0	-2061584373
3664	0	0	-2061584373	51	0	-2061584373
3664	0	0	-2061584373	44	0	-2061584373
3664	0	0	-2061584373	56	0	-2061584373
3664	0	0	-2061584373	60	0	-2061584373
3664	0	0	-2061584373	56	80	-2061584373
3664	0	0	-2061584373	60	80	-2061584373
3664	0	0	-2061584373	68	80	-2061584373
3664	0	0	-2061584373	44	80	-2061584373
3664	0	0	-2061584373	48	80	-2061584373
3664	0	0	-2061584373	51	80	-2061584373
3664	2	9	-2061584373	38	80	-2061584373
3664	2	9	-2061584373	42	0	-2061584373
3664	4	6	-2061584373	41	0	-2061584373
3664	4	6	-2061584373	41	72	-2061584373
3672	0	0	-171798763	68	80	-171798763
3672	0	0	-171798763	60	80	-171798763
3672	0	0	-171798763	56	80	-171798763
3672	0	0	-171798763	44	80	-171798763
3672	0	0	-171798763	48	80	-171798763
3672	0	0	-171798763	51	80	-171798763
3672	0	0	-171798763	56	0	-171798763
3672	0	0	-171798763	60	0	-171798763
3672	0	0	-171798763	68	0	-171798763
3672	0	0	-171798763	44	0	-171798763
3672	0	0	-171798763	48	0	-171798763
3672	0	0	-171798763	51	0	-171798763
3672	2	9	-171798763	38	0	-171798763
3672	2	9	-171798763	42	80	-171798763
3672	4	6	-171798763	41	72	-171798763
3672	4	6	-171798763	41	0	-171798763
3676	0	0	-1374389606	60	0	-1374389606
3676	0	0	-1374389606	68	80	-1374389606
3676	0	0	-1374389606	51	0	-1374389606
3676	0	0	-1374389606	48	0	-1374389606
3676	0	0	-1374389606	44	0	-1374389606
3676	0	0	-1374389606	56	0	-1374389606
3676	0	0	-1374389606	68	0	-1374389606
3676	0	0	-1374389606	51	80	-1374389606
3676	0	0	-1374389606	48	80	-1374389606
3676	0	0	-1374389606	44	80	-1374389606
3676	0	0	-1374389606	56	80	-1374389606
3676	0	0	-1374389606	60	80	-1374389606
3676	2	9	-1374389606	42	0	-1374389606
3676	2	9	-1374389606	35	80	-1374389606
3680	0	0	1717986847	44	0	1717986847
3680	0	0	1717986847	56	0	1717986847
3680	0	0	1717986847	44	80	1717986847
3680	0	0	1717986847	60	0	1717986847
3680	0	0	1717986847	68	0	1717986847
3680	0	0	1717986847	48	0	1717986847
3680	0	0	1717986847	51	0	1717986847
3680	0	0	1717986847	51	80	1717986847
3680	0	0	1717986847	48	80	1717986847
3680	0	0	1717986847	60	80	1717986847
3680	0	0	1717986847	56	80	1717986847
3680	0	0	1717986847	68	80	1717986847
3680	2	9	1717986847	35	0	1717986847
3680	2	9	1717986847	42	80	1717986847
3680	3	4	1717986847	73	72	1717986847
3680	3	4	1717986847	72	0	1717986847
3680	4	6	1717986847	41	72	1717986847
3680	4	6	1717986847	41	0	1717986847
3684	0	0	515396004	56	80	515396004
3684	0	0	515396004	60	80	515396004
3684	0	0	515396004	68	80	515396004
3684	0	0	515396004	60	0	515396004
3684	0	0	515396004	56	0	515396004
3684	0	0	515396004	44	0	515396004
3684	0	0	515396004	48	0	515396004
3684	0	0	515396004	51	0	515396004
3684	0	0	515396004	44	80	515396004
3684	0	0	515396004	48	80	515396004
3684	0	0	515396004	51	80	515396004
3684	0	0	515396004	68	0	515396004
3684	2	9	515396004	42	0	515396004
3684	2	9	515396004	35	80	515396004
3688	0	0	-687194839	56	80	-687194839
3688	0	0	-687194839	60	80	-687194839
3688	0	0	-687194839	68	80	-687194839
3688	0	0	-687194839	44	80	-687194839
3688	0	0	-687194839	48	80	-687194839
3688	0	0	-687194839	51	80	-687194839
3688	0	0	-687194839	68	0	-687194839
3688	0	0	-687194839	60	0	-687194839
3688	0	0	-687194839	56	0	-687194839
3688	0	0	-687194839	44	0	-687194839
3688	0	0	-687194839	48	0	-687194839
3688	0	0	-687194839	51	0	-687194839
3688	2	9	-687194839	35	0	-687194839
3688	2	9	-687194839	35	80	-687194839
3688	3	4	-687194839	72	72	-687194839
3688	3	4	-687194839	73	0	-687194839
3688	4	6	-687194839	41	0	-687194839
3688	4	6	-687194839	41	72	-687194839
3696	0	0	1202590771	44	80	1202590771
3696	0	0	1202590771	48	80	1202590771
3696	0	0	1202590771	56	80	1202590771
3696	0	0	1202590771	60	80	1202590771
3696	0	0	1202590771	68	80	1202590771
3696	0	0	1202590771	51	80	1202590771
3696	0	0	1202590771	68	0	1202590771
3696	0	0	1202590771	60	0	1202590771
3696	0	0	1202590771	56	0	1202590771
3696	0	0	1202590771	44	0	1202590771
3696	0	0	1202590771	48	0	1202590771
3696	0	0	1202590771	51	0	1202590771
3696	2	9	1202590771	35	0	1202590771
3696	2	9	1202590771	38	80	1202590771
3696	3	4	1202590771	72	0	1202590771
3696	3	4	1202590771	70	72	1202590771
3696	4	6	1202590771	41	72	1202590771
3696	4	6	1202590771	41	0	1202590771
3704	0	0	-1202590915	51	0	-1202590915
3704	0	0	-1202590915	60	80	-1202590915
3704	0	0	-1202590915	56	80	-1202590915
3704	0	0	-1202590915	44	80	-1202590915
3704	0	0	-1202590915	68	80	-1202590915
3704	0	0	-1202590915	48	80	-1202590915
3704	0	0	-1202590915	51	80	-1202590915
3704	0	0	-1202590915	48	0	-1202590915
3704	0	0	-1202590915	44	0	-1202590915
3704	0	0	-1202590915	56	0	-1202590915
3704	0	0	-1202590915	60	0	-1202590915
3704	0	0	-1202590915	68	0	-1202590915
3704	2	9	-1202590915	38	0	-1202590915
3704	2	9	-1202590915	42	80	-1202590915
3704	3	4	-1202590915	72	72	-1202590915
3704	3	4	-1202590915	70	0	-1202590915
3704	4	6	-1202590915	41	0	-1202590915
3704	4	6	-1202590915	41	72	-1202590915
3708	0	0	1889785538	60	80	1889785538
3708	0	0	1889785538	68	80	1889785538
3708	0	0	1889785538	51	0	1889785538
3708	0	0	1889785538	48	0	1889785538
3708	0	0	1889785538	44	0	1889785538
3708	0	0	1889785538	56	0	1889785538
3708	0	0	1889785538	60	0	1889785538
3708	0	0	1889785538	68	0	1889785538
3708	0	0	1889785538	51	80	1889785538
3708	0	0	1889785538	48	80	1889785538
3708	0	0	1889785538	44	80	1889785538
3708	0	0	1889785538	56	80	1889785538
3708	3	4	1889785538	72	0	1889785538
3708	3	4	1889785538	68	72	1889785538
3712	0	0	687194695	51	0	687194695
3712	0	0	687194695	48	0	687194695
3712	0	0	687194695	44	0	687194695
3712	0	0	687194695	56	0	687194695
3712	0	0	687194695	60	0	687194695
3712	0	0	687194695	48	80	687194695
3712	0	0	687194695	68	0	687194695
3712	0	0	687194695	60	80	687194695
3712	0	0	687194695	65	80	687194695
3712	0	0	687194695	53	80	687194695
3712	0	0	687194695	41	80	687194695
3712	0	0	687194695	56	80	687194695
3712	2	9	687194695	42	0	687194695
3712	2	9	687194695	35	80	687194695
3712	3	4	687194695	68	0	687194695
3712	4	6	687194695	37	72	687194695
3712	4	6	687194695	41	0	687194695
3720	2	9	-1717986991	35	0	-1717986991
3720	2	9	-1717986991	42	80	-1717986991
3720	4	6	-1717986991	37	72	-1717986991
3720	4	6	-1717986991	37	0	-1717986991
3724	2	9	1374389462	42	0	1374389462
3724	2	9	1374389462	42	80	1374389462
3728	0	0	171798619	56	80	171798619
3728	0	0	171798619	48	0	171798619
3728	0	0	171798619	53	0	171798619
3728	0	0	171798619	41	80	171798619
3728	0	0	171798619	60	80	171798619
3728	0	0	171798619	65	80	171798619
3728	0	0	171798619	48	80	171798619
3728	0	0	171798619	53	80	171798619
3728	0	0	171798619	41	0	171798619
3728	0	0	171798619	56	0	171798619
3728	0	0	171798619	65	0	171798619
3728	0	0	171798619	60	0	171798619
3728	2	9	171798619	42	0	171798619
3728	2	9	171798619	38	80	171798619
3728	4	6	171798619	37	0	171798619
3728	4	6	171798619	37	72	171798619
3736	0	0	2061584229	41	80	2061584229
3736	0	0	2061584229	41	0	2061584229
3736	0	0	2061584229	56	80	2061584229
3736	0	0	2061584229	60	80	2061584229
3736	0	0	2061584229	65	80	2061584229
3736	0	0	2061584229	48	80	2061584229
3736	0	0	2061584229	53	80	2061584229
3736	0	0	2061584229	56	0	2061584229
3736	0	0	2061584229	60	0	2061584229
3736	0	0	2061584229	65	0	2061584229
3736	0	0	2061584229	48	0	2061584229
3736	0	0	2061584229	53	0	2061584229
3736	2	9	2061584229	42	80	2061584229
3736	2	9	2061584229	38	0	2061584229
3736	4	6	2061584229	37	72	2061584229
3736	4	6	2061584229	37	0	2061584229
3740	0	0	858993386	60	0	858993386
3740	0	0	858993386	53	0	858993386
3740	0	0	858993386	48	0	858993386
3740	0	0	858993386	65	0	858993386
3740	0	0	858993386	41	80	858993386
3740	0	0	858993386	56	80	858993386
3740	0	0	858993386	60	80	858993386
3740	0	0	858993386	65	80	858993386
3740	0	0	858993386	48	80	858993386
3740	0	0	858993386	53	80	858993386
3740	0	0	858993386	41	0	858993386
3740	0	0	858993386	56	0	858993386
3740	2	9	858993386	35	80	858993386
3740	2	9	858993386	42	0	858993386
3744	0	0	-343597457	41	0	-343597457
3744	0	0	-343597457	41	80	-343597457
3744	0	0	-343597457	56	80	-343597457
3744	0	0	-343597457	60	80	-343597457
3744	0	0	-343597457	65	80	-343597457
3744	0	0	-343597457	48	80	-343597457
3744	0	0	-343597457	53	0	-343597457
3744	0	0	-343597457	48	0	-343597457
3744	0	0	-343597457	65	0	-343597457
3744	0	0	-343597457	60	0	-343597457
3744	0	0	-343597457	56	0	-343597457
3744	0	0	-343597457	53	80	-343597457
3744	2	9	-343597457	42	80	-343597457
3744	2	9	-343597457	35	0	-343597457
3744	4	6	-343597457	37	0	-343597457
3744	4	6	-343597457	39	72	-343597457
3748	0	0	-1546188300	41	80	-1546188300
3748	0	0	-1546188300	48	0	-1546188300
3748	0	0	-1546188300	65	0	-1546188300
3748	0	0	-1546188300	60	0	-1546188300
3748	0	0	-1546188300	56	0	-1546188300
3748	0	0	-1546188300	41	0	-1546188300
3748	0	0	-1546188300	53	80	-1546188300
3748	0	0	-1546188300	48	80	-1546188300
3748	0	0	-1546188300	65	80	-1546188300
3748	0	0	-1546188300	60	80	-1546188300
3748	0	0	-1546188300	56	80	-1546188300
3748	0	0	-1546188300	53	0	-1546188300
3748	2	9	-1546188300	35	80	-1546188300
3748	2	9	-1546188300	42	0	-1546188300
3748	3	4	-1546188300	68	72	-1546188300
3752	0	0	1546188153	56	80	1546188153
3752	0	0	1546188153	60	80	1546188153
3752	0	0	1546188153	41	0	1546188153
3752	0	0	1546188153	41	80	1546188153
3752	0	0	1546188153	65	80	1546188153
3752	0	0	1546188153	48	80	1546188153
3752	0	0	1546188153	53	80	1546188153
3752	0	0	1546188153	56	0	1546188153
3752	0	0	1546188153	53	0	1546188153
3752	0	0	1546188153	60	0	1546188153
3752	0	0	1546188153	65	0	1546188153
3752	0	0	1546188153	48	0	1546188153
3752	2	9	1546188153	35	0	1546188153
3752	2	9	1546188153	35	80	1546188153
3752	3	4	1546188153	68	0	1546188153
3752	3	4	1546188153	68	72	1546188153
3752	4	6	1546188153	39	72	1546188153
3752	4	6	1546188153	39	0	1546188153
3756	3	4	343597310	68	72	343597310
3756	3	4	343597310	68	0	343597310
3760	0	0	-858993533	41	80	-858993533
3760	0	0	-858993533	53	0	-858993533
3760	0	0	-858993533	48	0	-858993533
3760	0	0	-858993533	65	0	-858993533
3760	0	0	-858993533	60	0	-858993533
3760	0	0	-858993533	56	0	-858993533
3760	0	0	-858993533	41	0	-858993533
3760	0	0	-858993533	53	80	-858993533
3760	0	0	-858993533	48	80	-858993533
3760	0	0	-858993533	65	80	-858993533
3760	0	0	-858993533	60	80	-858993533
3760	0	0	-858993533	56	80	-858993533
3760	2	9	-858993533	38	80	-858993533
3760	2	9	-858993533	35	0	-858993533
3760	3	4	-858993533	67	72	-858993533
3760	3	4	-858993533	68	0	-858993533
3760	4	6	-858993533	39	0	-858993533
3760	4	6	-858993533	39	72	-858993533
3768	0	0	1030792077	53	0	1030792077
3768	0	0	1030792077	41	80	1030792077
3768	0	0	1030792077	56	80	1030792077
3768	0	0	1030792077	60	80	1030792077
3768	0	0	1030792077	65	80	1030792077
3768	0	0	1030792077	48	80	1030792077
3768	0	0	1030792077	53	80	1030792077
3768	0	0	1030792077	41	0	1030792077
3768	0	0	1030792077	56	0	1030792077
3768	0	0	1030792077	60	0	1030792077
3768	0	0	1030792077	65	0	1030792077
3768	0	0	1030792077	48	0	1030792077
3768	2	9	1030792077	38	0	1030792077
3768	2	9	1030792077	42	80	1030792077
3768	3	4	1030792077	68	72	1030792077
3768	3	4	1030792077	67	0	1030792077
3768	4	6	1030792077	39	72	1030792077
3768	4	6	1030792077	39	0	1030792077
3772	0	0	-171798766	65	80	-171798766
3772	0	0	-171798766	41	80	-171798766
3772	0	0	-171798766	56	80	-171798766
3772	0	0	-171798766	53	0	-171798766
3772	0	0	-171798766	48	0	-171798766
3772	0	0	-171798766	65	0	-171798766
3772	0	0	-171798766	60	0	-171798766
3772	0	0	-171798766	56	0	-171798766
3772	0	0	-171798766	41	0	-171798766
3772	0	0	-171798766	53	80	-171798766
3772	0	0	-171798766	48	80	-171798766
3772	0	0	-171798766	60	80	-171798766
3772	3	4	-171798766	63	72	-171798766
3772	3	4	-171798766	68	0	-171798766
3776	0	0	-1374389609	61	80	-1374389609
3776	0	0	-1374389609	65	80	-1374389609
3776	0	0	-1374389609	53	0	-1374389609
3776	0	0	-1374389609	48	0	-1374389609
3776	0	0	-1374389609	65	0	-1374389609
3776	0	0	-1374389609	60	0	-1374389609
3776	0	0	-1374389609	56	0	-1374389609
3776	0	0	-1374389609	41	0	-1374389609
3776	0	0	-1374389609	56	80	-1374389609
3776	0	0	-1374389609	53	80	-1374389609
3776	0	0	-1374389609	49	80	-1374389609
3776	2	9	-1374389609	42	0	-1374389609
3776	2	9	-1374389609	35	80	-1374389609
3776	3	4	-1374389609	63	0	-1374389609
3776	4	6	-1374389609	32	72	-1374389609
3776	4	6	-1374389609	39	0	-1374389609
3784	2	9	515396001	35	0	515396001
3784	2	9	515396001	42	80	515396001
3784	4	6	515396001	32	72	515396001
3784	4	6	515396001	32	0	515396001
3788	2	9	-687194842	42	0	-687194842
3788	2	9	-687194842	42	80	-687194842
3792	0	0	-1889785685	53	80	-1889785685
3792	0	0	-1889785685	65	80	-1889785685
3792	0	0	-1889785685	61	80	-1889785685
3792	0	0	-1889785685	49	80	-1889785685
3792	0	0	-1889785685	56	80	-1889785685
3792	0	0	-1889785685	65	0	-1889785685
3792	0	0	-1889785685	61	0	-1889785685
3792	0	0	-1889785685	49	0	-1889785685
3792	0	0	-1889785685	53	0	-1889785685
3792	0	0	-1889785685	56	0	-1889785685
3792	2	9	-1889785685	38	80	-1889785685
3792	2	9	-1889785685	42	0	-1889785685
3792	4	6	-1889785685	32	0	-1889785685
3792	4	6	-1889785685	32	72	-1889785685
3800	0	0	-75	49	0	-75
3800	0	0	-75	56	0	-75
3800	0	0	-75	53	0	-75
3800	0	0	-75	61	0	-75
3800	0	0	-75	65	0	-75
3800	0	0	-75	53	80	-75
3800	0	0	-75	56	80	-75
3800	0	0	-75	49	80	-75
3800	0	0	-75	61	80	-75
3800	0	0	-75	65	80	-75
3800	2	9	-75	42	80	-75
3800	2	9	-75	38	0	-75
3800	4	6	-75	32	72	-75
3800	4	6	-75	32	0	-75
3804	0	0	-1202590918	61	0	-1202590918
3804	0	0	-1202590918	65	80	-1202590918
3804	0	0	-1202590918	61	80	-1202590918
3804	0	0	-1202590918	49	80	-1202590918
3804	0	0	-1202590918	53	80	-1202590918
3804	0	0	-1202590918	56	80	-1202590918
3804	0	0	-1202590918	65	0	-1202590918
3804	0	0	-1202590918	49	0	-1202590918
3804	0	0	-1202590918	53	0	-1202590918
3804	0	0	-1202590918	56	0	-1202590918
3804	2	9	-1202590918	42	0	-1202590918
3804	2	9	-1202590918	35	80	-1202590918
3808	0	0	1889785535	61	80	1889785535
3808	0	0	1889785535	65	0	1889785535
3808	0	0	1889785535	56	80	1889785535
3808	0	0	1889785535	53	80	1889785535
3808	0	0	1889785535	49	80	1889785535
3808	0	0	1889785535	56	0	1889785535
3808	0	0	1889785535	53	0	1889785535
3808	0	0	1889785535	49	0	1889785535
3808	0	0	1889785535	65	80	1889785535
3808	0	0	1889785535	61	0	1889785535
3808	2	9	1889785535	42	80	1889785535
3808	2	9	1889785535	35	0	1889785535
3808	4	6	1889785535	32	72	1889785535
3808	4	6	1889785535	32	0	1889785535
3812	0	0	687194692	53	0	687194692
3812	0	0	687194692	65	80	687194692
3812	0	0	687194692	61	80	687194692
3812	0	0	687194692	49	80	687194692
3812	0	0	687194692	53	80	687194692
3812	0	0	687194692	56	80	687194692
3812	0	0	687194692	65	0	687194692
3812	0	0	687194692	61	0	687194692
3812	0	0	687194692	49	0	687194692
3812	0	0	687194692	56	0	687194692
3812	2	9	687194692	42	0	687194692
3812	2	9	687194692	35	80	687194692
3812	3	4	687194692	68	72	687194692
3816	0	0	-515396151	65	80	-515396151
3816	0	0	-515396151	61	80	-515396151
3816	0	0	-515396151	49	80	-515396151
3816	0	0	-515396151	53	80	-515396151
3816	0	0	-515396151	56	80	-515396151
3816	0	0	-515396151	65	0	-515396151
3816	0	0	-515396151	61	0	-515396151
3816	0	0	-515396151	49	0	-515396151
3816	0	0	-515396151	53	0	-515396151
3816	0	0	-515396151	56	0	-515396151
3816	2	9	-515396151	35	0	-515396151
3816	2	9	-515396151	35	80	-515396151
3816	3	4	-515396151	68	72	-515396151
3816	3	4	-515396151	68	0	-515396151
3816	4	6	-515396151	32	72	-515396151
3816	4	6	-515396151	32	0	-515396151
3820	3	4	-1717986994	68	72	-1717986994
3820	3	4	-1717986994	68	0	-1717986994
3824	0	0	1374389459	65	80	1374389459
