time	track	bar	beat0	7	0	0
14942	3	5	22
14943	3	5	22
15174	1	5	22
15174	2	5	22
15240	6	5	22
15240	6	5	22
15273	8	5	22
15273	9	5	22
15273	9	5	22
15273	2	5	22
15273	6	5	22
15273	6	5	22
15273	1	5	22
15273	8	5	22
15804	7	5	23
15804	7	5	23
15905	1	5	23
15905	2	5	23
15905	6	5	23
15905	6	5	23
15938	7	5	23
15938	9	5	23
15938	9	5	23
15938	8	5	23
15938	8	5	23
15938	7	5	23
15938	6	5	23
15938	6	5	23
15938	2	5	23
15938	1	5	23
16570	6	6	24
16570	6	6	24
16603	6	6	24
16603	6	6	24
16603	9	6	24
16603	9	6	24
17236	6	6	25
17236	6	6	25
17269	9	6	25
17269	9	6	25
17269	6	6	25
17269	6	6	25
17600	3	6	26
17602	3	6	26
17832	1	6	26
17832	2	6	26
17900	6	6	26
17900	6	6	26
17933	3	6	26
17933	8	6	26
17933	9	6	26
17934	8	6	26
17934	9	6	26
17934	6	6	26
17934	3	6	26
17934	2	6	26
17934	1	6	26
17934	6	6	26
18264	3	6	27
18266	3	6	27
18431	3	6	27
18431	3	6	27
18462	7	6	27
18462	7	6	27
18563	1	6	27
18563	2	6	27
18563	6	6	27
18563	6	6	27
18596	3	6	27
18596	8	6	27
18596	9	6	27
18597	7	6	27
18597	7	6	27
18597	8	6	27
18597	9	6	27
18597	3	6	27
18597	6	6	27
18597	1	6	27
18597	2	6	27
18597	6	6	27
18926	3	7	28
18928	3	7	28
19226	6	7	28
19226	6	7	28
19259	3	7	28
19259	9	7	28
19260	3	7	28
19260	9	7	28
19260	6	7	28
19260	6	7	28
19891	6	7	29
19891	6	7	29
19924	3	7	29
19924	9	7	29
19925	3	7	29
19925	9	7	29
19925	6	7	29
19925	6	7	29
20255	3	7	30
20255	9	7	30
20257	3	7	30
20257	9	7	30
20487	1	7	30
20487	2	7	30
20555	6	7	30
20555	6	7	30
20588	3	7	30
20588	8	7	30
20588	9	7	30
20589	1	7	30
20589	8	7	30
20589	6	7	30
20589	3	7	30
20589	2	7	30
20589	6	7	30
20920	3	7	31
20921	3	7	31
20921	9	7	31
21119	7	7	31
21119	7	7	31
21219	2	7	31
21219	6	7	31
21219	6	7	31
21219	1	7	31
21252	3	7	31
21252	8	7	31
21252	9	7	31
21253	1	7	31
21253	9	7	31
21253	8	7	31
21253	7	7	31
21253	7	7	31
21253	6	7	31
21253	6	7	31
21253	2	7	31
21584	3	8	32
21882	6	8	32
21882	6	8	32
21916	3	8	32
21916	9	8	32
21917	6	8	32
21917	9	8	32
21917	6	8	32
21917	3	8	32
22248	3	8	33
22248	3	8	33
22546	6	8	33
22546	6	8	33
22580	3	8	33
22580	9	8	33
22581	3	8	33
22581	6	8	33
22581	6	8	33
22581	9	8	33
22912	3	8	34
22912	3	8	34
23145	1	8	34
23145	2	8	34
23210	6	8	34
23210	6	8	34
23244	3	8	34
23244	8	8	34
23244	9	8	34
23245	1	8	34
23245	2	8	34
23245	3	8	34
23245	6	8	34
23245	6	8	34
23245	8	8	34
23245	9	8	34
23576	3	8	35
23576	3	8	35
23576	9	8	35
23576	9	8	35
23776	7	8	35
23776	7	8	35
23874	1	8	35
23874	2	8	35
23874	6	8	35
23874	6	8	35
23908	3	8	35
23908	8	8	35
23908	9	8	35
23909	9	8	35
23909	8	8	35
23909	7	8	35
23909	7	8	35
23909	6	8	35
23909	3	8	35
23909	2	8	35
23909	1	8	35
23909	6	8	35
24538	6	9	36
24538	6	9	36
24571	3	9	36
24571	9	9	36
24573	6	9	36
24573	9	9	36
24573	6	9	36
24573	3	9	36
24904	3	9	37
24904	3	9	37
25202	6	9	37
25202	6	9	37
25235	3	9	37
25235	9	9	37
25237	3	9	37
25237	9	9	37
25237	6	9	37
25237	6	9	37
25568	3	9	38
25568	3	9	38
25801	1	9	38
25801	2	9	38
25866	6	9	38
25866	6	9	38
25899	8	9	38
25899	9	9	38
25901	9	9	38
25901	8	9	38
25901	6	9	38
25901	2	9	38
25901	1	9	38
25901	6	9	38
26232	9	9	39
26232	9	9	39
26432	7	9	39
26432	7	9	39
26530	2	9	39
26530	6	9	39
26530	6	9	39
26530	1	9	39
26563	8	9	39
26563	9	9	39
26565	9	9	39
26565	8	9	39
26565	7	9	39
26565	7	9	39
26565	6	9	39
26565	6	9	39
26565	1	9	39
26565	2	9	39
27196	6	10	40
27196	6	10	40
27227	9	10	40
27229	6	10	40
27229	6	10	40
27229	9	10	40
27860	6	10	41
27860	6	10	41
27891	9	10	41
27893	6	10	41
27893	6	10	41
27893	9	10	41
28224	3	10	42
28225	3	10	42
28456	1	10	42
28456	2	10	42
28522	6	10	42
28522	6	10	42
28553	8	10	42
28553	9	10	42
28555	6	10	42
28555	9	10	42
28555	8	10	42
28555	6	10	42
28555	2	10	42
28555	1	10	42
29052	3	10	43
29054	3	10	43
29085	7	10	43
29085	7	10	43
29185	1	10	43
29185	6	10	43
