time	track	channel	instrument	pitch	velocity	bar	beat
214125000	6	03	53	54	59	71.375000	285.500000
214125000	7	04	35	1B	00	71.375000	285.500000
214125000	7	04	35	22	7F	71.375000	285.500000
214125000	8	05	18	1B	00	71.375000	285.500000
214125000	8	05	18	22	7F	71.375000	285.500000
214125000	9	06	32	1B	00	71.375000	285.500000
214125000	9	06	32	22	7F	71.375000	285.500000
214125000	12	09	0	45	1D	71.375000	285.500000
214125000	12	09	0	22	2D	71.375000	285.500000
214125000	13	0A	50	3F	00	71.375000	285.500000
214125000	13	0A	50	43	00	71.375000	285.500000
214125000	13	0A	50	46	00	71.375000	285.500000
214125000	13	0A	50	3E	59	71.375000	285.500000
214125000	13	0A	50	41	59	71.375000	285.500000
214125000	13	0A	50	46	59	71.375000	285.500000
214125000	14	0B	51	3F	00	71.375000	285.500000
214125000	14	0B	51	43	00	71.375000	285.500000
214125000	14	0B	51	46	00	71.375000	285.500000
214125000	14	0B	51	3E	59	71.375000	285.500000
214125000	14	0B	51	41	59	71.375000	285.500000
214125000	14	0B	51	46	59	71.375000	285.500000
214132812	12	09	0	2A	5D	71.377604	285.510417
214145312	12	09	0	22	00	71.381771	285.527083
214145312	12	09	0	45	00	71.381771	285.527083
214153125	12	09	0	2A	00	71.384375	285.537500
214312500	6	03	53	54	00	71.437500	285.750000
214312500	6	03	53	52	59	71.437500	285.750000
214500000	12	09	0	45	31	71.500000	286.000000
214500000	12	09	0	22	39	71.500000	286.000000
214507812	12	09	0	2A	7F	71.502604	286.010417
214515625	12	09	0	21	7F	71.505208	286.020833
214520312	12	09	0	22	00	71.506771	286.027083
214520312	12	09	0	45	00	71.506771	286.027083
214528125	12	09	0	2A	00	71.509375	286.037500
214535937	12	09	0	21	00	71.511979	286.047917
214875000	4	01	0	3E	00	71.625000	286.500000
214875000	4	01	0	41	00	71.625000	286.500000
214875000	4	01	0	46	00	71.625000	286.500000
214875000	4	01	0	3E	59	71.625000	286.500000
214875000	4	01	0	41	59	71.625000	286.500000
214875000	4	01	0	46	59	71.625000	286.500000
214875000	7	04	35	22	00	71.625000	286.500000
214875000	7	04	35	22	7F	71.625000	286.500000
214875000	8	05	18	22	00	71.625000	286.500000
214875000	8	05	18	22	7F	71.625000	286.500000
214875000	9	06	32	22	00	71.625000	286.500000
214875000	9	06	32	22	7F	71.625000	286.500000
214875000	12	09	0	45	1D	71.625000	286.500000
214875000	12	09	0	2A	7F	71.625000	286.500000
214875000	13	0A	50	3E	00	71.625000	286.500000
214875000	13	0A	50	41	00	71.625000	286.500000
214875000	13	0A	50	46	00	71.625000	286.500000
214875000	13	0A	50	3E	59	71.625000	286.500000
214875000	13	0A	50	41	59	71.625000	286.500000
214875000	13	0A	50	46	59	71.625000	286.500000
214875000	14	0B	51	3E	00	71.625000	286.500000
214875000	14	0B	51	41	00	71.625000	286.500000
214875000	14	0B	51	46	00	71.625000	286.500000
214875000	14	0B	51	3E	59	71.625000	286.500000
214875000	14	0B	51	41	59	71.625000	286.500000
214875000	14	0B	51	46	59	71.625000	286.500000
214895312	12	09	0	2A	00	71.631771	286.527083
214895312	12	09	0	45	00	71.631771	286.527083
215000000	12	09	0	2A	7F	71.666667	286.666667
215015625	12	09	0	26	59	71.671875	286.687500
215020312	12	09	0	2A	00	71.673438	286.693750
215062500	12	09	0	26	00	71.687500	286.750000
215109375	12	09	0	26	59	71.703125	286.812500
215125000	12	09	0	2A	7F	71.708333	286.833333
215145312	12	09	0	2A	00	71.715104	286.860417
215156250	12	09	0	26	00	71.718750	286.875000
215250000	6	03	53	52	00	71.750000	287.000000
215250000	6	03	53	52	59	71.750000	287.000000
215250000	12	09	0	22	24	71.750000	287.000000
215250000	12	09	0	45	33	71.750000	287.000000
215250000	12	09	0	21	57	71.750000	287.000000
215250000	12	09	0	24	59	71.750000	287.000000
215250000	12	09	0	26	59	71.750000	287.000000
215265625	12	09	0	2A	7F	71.755208	287.020833
215270312	12	09	0	21	00	71.756771	287.027083
215270312	12	09	0	22	00	71.756771	287.027083
215270312	12	09	0	45	00	71.756771	287.027083
215285937	12	09	0	2A	00	71.761979	287.047917
215296875	12	09	0	24	00	71.765625	287.062500
215296875	12	09	0	26	00	71.765625	287.062500
215437500	4	01	0	3E	00	71.812500	287.250000
215437500	4	01	0	41	00	71.812500	287.250000
215437500	4	01	0	46	00	71.812500	287.250000
215437500	4	01	0	3C	59	71.812500	287.250000
215437500	4	01	0	41	59	71.812500	287.250000
215437500	4	01	0	45	59	71.812500	287.250000
215437500	7	04	35	22	00	71.812500	287.250000
215437500	7	04	35	1D	7F	71.812500	287.250000
215437500	8	05	18	22	00	71.812500	287.250000
215437500	8	05	18	1D	7F	71.812500	287.250000
215437500	9	06	32	22	00	71.812500	287.250000
215437500	9	06	32	1D	7F	71.812500	287.250000
215437500	13	0A	50	3E	00	71.812500	287.250000
215437500	13	0A	50	41	00	71.812500	287.250000
215437500	13	0A	50	46	00	71.812500	287.250000
215437500	13	0A	50	3C	59	71.812500	287.250000
215437500	13	0A	50	41	59	71.812500	287.250000
215437500	13	0A	50	45	59	71.812500	287.250000
215437500	14	0B	51	3E	00	71.812500	287.250000
215437500	14	0B	51	41	00	71.812500	287.250000
215437500	14	0B	51	46	00	71.812500	287.250000
215437500	14	0B	51	3C	59	71.812500	287.250000
215437500	14	0B	51	41	59	71.812500	287.250000
215437500	14	0B	51	45	59	71.812500	287.250000
215625000	6	03	53	52	00	71.875000	287.500000
215625000	6	03	53	51	59	71.875000	287.500000
215625000	12	09	0	45	1D	71.875000	287.500000
215625000	12	09	0	22	2D	71.875000	287.500000
215625000	12	09	0	24	59	71.875000	287.500000
215625000	12	09	0	25	59	71.875000	287.500000
215632812	12	09	0	2A	5D	71.877604	287.510417
215645312	12	09	0	22	00	71.881771	287.527083
215645312	12	09	0	45	00	71.881771	287.527083
215653125	12	09	0	2A	00	71.884375	287.537500
215671875	12	09	0	24	00	71.890625	287.562500
215671875	12	09	0	25	00	71.890625	287.562500
216000000	4	01	0	3C	00	72.000000	288.000000
216000000	4	01	0	41	00	72.000000	288.000000
216000000	4	01	0	45	00	72.000000	288.000000
216000000	4	01	0	3E	59	72.000000	288.000000
216000000	4	01	0	41	59	72.000000	288.000000
216000000	4	01	0	46	59	72.000000	288.000000
216000000	6	03	53	51	00	72.000000	288.000000
216000000	6	03	53	4F	59	72.000000	288.000000
216000000	7	04	35	1D	00	72.000000	288.000000
216000000	7	04	35	1F	7F	72.000000	288.000000
216000000	8	05	18	1D	00	72.000000	288.000000
216000000	8	05	18	1F	7F	72.000000	288.000000
216000000	9	06	32	1D	00	72.000000	288.000000
216000000	9	06	32	1F	7F	72.000000	288.000000
216000000	12	09	0	22	16	72.000000	288.000000
216000000	12	09	0	45	31	72.000000	288.000000
216000000	12	09	0	24	59	72.000000	288.000000
216000000	13	0A	50	3C	00	72.000000	288.000000
216000000	13	0A	50	41	00	72.000000	288.000000
216000000	13	0A	50	45	00	72.000000	288.000000
216000000	13	0A	50	3E	59	72.000000	288.000000
216000000	13	0A	50	41	59	72.000000	288.000000
216000000	13	0A	50	46	59	72.000000	288.000000
216000000	14	0B	51	3C	00	72.000000	288.000000
216000000	14	0B	51	41	00	72.000000	288.000000
216000000	14	0B	51	45	00	72.000000	288.000000
216000000	14	0B	51	3E	59	72.000000	288.000000
216000000	14	0B	51	41	59	72.000000	288.000000
216000000	14	0B	51	46	59	72.000000	288.000000
216007812	12	09	0	2A	7F	72.002604	288.010417
216020312	12	09	0	22	00	72.006771	288.027083
216020312	12	09	0	45	00	72.006771	288.027083
216028125	12	09	0	2A	00	72.009375	288.037500
216046875	12	09	0	24	00	72.015625	288.062500
216125000	12	09	0	22	15	72.041667	288.166667
216145312	12	09	0	22	00	72.048438	288.193750
216250000	12	09	0	22	1D	72.083333	288.333333
216270312	12	09	0	22	00	72.090104	288.360417
216375000	12	09	0	45	1D	72.125000	288.500000
216375000	12	09	0	22	1E	72.125000	288.500000
216375000	12	09	0	24	59	72.125000	288.500000
216382812	12	09	0	2A	5D	72.127604	288.510417
216395312	12	09	0	22	00	72.131771	288.527083
216395312	12	09	0	45	00	72.131771	288.527083
216403125	12	09	0	2A	00	72.134375	288.537500
216421875	12	09	0	24	00	72.140625	288.562500
216500000	12	09	0	22	2C	72.166667	288.666667
216520312	12	09	0	22	00	72.173438	288.693750
216625000	12	09	0	22	31	72.208333	288.833333
216645312	12	09	0	22	00	72.215104	288.860417
216750000	12	09	0	45	31	72.250000	289.000000
216750000	12	09	0	27	3E	72.250000	289.000000
216750000	12	09	0	22	44	72.250000	289.000000
216757812	12	09	0	2A	7F	72.252604	289.010417
216770312	12	09	0	22	00	72.256771	289.027083
216770312	12	09	0	27	00	72.256771	289.027083
216770312	12	09	0	45	00	72.256771	289.027083
216778125	12	09	0	2A	00	72.259375	289.037500
217125000	4	01	0	3E	00	72.375000	289.500000
217125000	4	01	0	41	00	72.375000	289.500000
217125000	4	01	0	46	00	72.375000	289.500000
217125000	4	01	0	3E	59	72.375000	289.500000
217125000	4	01	0	41	59	72.375000	289.500000
217125000	4	01	0	46	59	72.375000	289.500000
217125000	6	03	53	4F	00	72.375000	289.500000
217125000	6	03	53	4D	59	72.375000	289.500000
217125000	7	04	35	1F	00	72.375000	289.500000
217125000	7	04	35	22	7F	72.375000	289.500000
217125000	8	05	18	1F	00	72.375000	289.500000
217125000	8	05	18	22	7F	72.375000	289.500000
217125000	9	06	32	1F	00	72.375000	289.500000
217125000	9	06	32	22	7F	72.375000	289.500000
217125000	12	09	0	45	1D	72.375000	289.500000
217125000	12	09	0	22	2D	72.375000	289.500000
217125000	13	0A	50	3E	00	72.375000	289.500000
217125000	13	0A	50	41	00	72.375000	289.500000
217125000	13	0A	50	46	00	72.375000	289.500000
217125000	13	0A	50	3E	59	72.375000	289.500000
217125000	13	0A	50	41	59	72.375000	289.500000
217125000	13	0A	50	46	59	72.375000	289.500000
217125000	14	0B	51	3E	00	72.375000	289.500000
217125000	14	0B	51	41	00	72.375000	289.500000
217125000	14	0B	51	46	00	72.375000	289.500000
217125000	14	0B	51	3E	59	72.375000	289.500000
217125000	14	0B	51	41	59	72.375000	289.500000
217125000	14	0B	51	46	59	72.375000	289.500000
217132812	12	09	0	2A	5D	72.377604	289.510417
217145312	12	09	0	22	00	72.381771	289.527083
217145312	12	09	0	45	00	72.381771	289.527083
217153125	12	09	0	2A	00	72.384375	289.537500
217500000	12	09	0	45	31	72.500000	290.000000
217500000	12	09	0	22	39	72.500000	290.000000
217507812	12	09	0	2A	7F	72.502604	290.010417
217515625	12	09	0	21	7F	72.505208	290.020833
217520312	12	09	0	22	00	72.506771	290.027083
217520312	12	09	0	45	00	72.506771	290.027083
217528125	12	09	0	2A	00	72.509375	290.037500
217535937	12	09	0	21	00	72.511979	290.047917
217875000	4	01	0	3E	00	72.625000	290.500000
217875000	4	01	0	41	00	72.625000	290.500000
217875000	4	01	0	46	00	72.625000	290.500000
217875000	4	01	0	3E	59	72.625000	290.500000
217875000	4	01	0	41	59	72.625000	290.500000
217875000	4	01	0	46	59	72.625000	290.500000
217875000	6	03	53	4D	00	72.625000	290.500000
217875000	7	04	35	22	00	72.625000	290.500000
217875000	7	04	35	22	7F	72.625000	290.500000
217875000	8	05	18	22	00	72.625000	290.500000
217875000	8	05	18	22	7F	72.625000	290.500000
217875000	9	06	32	22	00	72.625000	290.500000
217875000	9	06	32	22	7F	72.625000	290.500000
217875000	12	09	0	45	1D	72.625000	290.500000
217875000	12	09	0	2A	7F	72.625000	290.500000
217875000	13	0A	50	3E	00	72.625000	290.500000
217875000	13	0A	50	41	00	72.625000	290.500000
217875000	13	0A	50	46	00	72.625000	290.500000
217875000	13	0A	50	3E	59	72.625000	290.500000
217875000	13	0A	50	41	59	72.625000	290.500000
217875000	13	0A	50	46	59	72.625000	290.500000
217875000	14	0B	51	3E	00	72.625000	290.500000
217875000	14	0B	51	41	00	72.625000	290.500000
217875000	14	0B	51	46	00	72.625000	290.500000
217875000	14	0B	51	3E	59	72.625000	290.500000
217875000	14	0B	51	41	59	72.625000	290.500000
217875000	14	0B	51	46	59	72.625000	290.500000
217895312	12	09	0	2A	00	72.631771	290.527083
217895312	12	09	0	45	00	72.631771	290.527083
218000000	12	09	0	2A	7F	72.666667	290.666667
218015625	12	09	0	26	59	72.671875	290.687500
218020312	12	09	0	2A	00	72.673438	290.693750
218062500	12	09	0	26	00	72.687500	290.750000
218109375	12	09	0	26	59	72.703125	290.812500
218125000	12	09	0	2A	7F	72.708333	290.833333
218145312	12	09	0	2A	00	72.715104	290.860417
218156250	12	09	0	26	00	72.718750	290.875000
218250000	6	03	53	52	59	72.750000	291.000000
218250000	12	09	0	22	24	72.750000	291.000000
218250000	12	09	0	45	33	72.750000	291.000000
218250000	12	09	0	21	57	72.750000	291.000000
218250000	12	09	0	24	59	72.750000	291.000000
218250000	12	09	0	26	59	72.750000	291.000000
218265625	12	09	0	2A	7F	72.755208	291.020833
218270312	12	09	0	21	00	72.756771	291.027083
218270312	12	09	0	22	00	72.756771	291.027083
218270312	12	09	0	45	00	72.756771	291.027083
218285937	12	09	0	2A	00	72.761979	291.047917
218296875	12	09	0	24	00	72.765625	291.062500
218296875	12	09	0	26	00	72.765625	291.062500
218437500	4	01	0	3E	00	72.812500	291.250000
218437500	4	01	0	41	00	72.812500	291.250000
218437500	4	01	0	46	00	72.812500	291.250000
218437500	4	01	0	3C	59	72.812500	291.250000
218437500	4	01	0	41	59	72.812500	291.250000
218437500	4	01	0	45	59	72.812500	291.250000
218437500	7	04	35	22	00	72.812500	291.250000
218437500	7	04	35	1D	7F	72.812500	291.250000
218437500	8	05	18	22	00	72.812500	291.250000
218437500	8	05	18	1D	7F	72.812500	291.250000
218437500	9	06	32	22	00	72.812500	291.250000
218437500	9	06	32	1D	7F	72.812500	291.250000
218437500	13	0A	50	3E	00	72.812500	291.250000
218437500	13	0A	50	41	00	72.812500	291.250000
218437500	13	0A	50	46	00	72.812500	291.250000
218437500	13	0A	50	3C	59	72.812500	291.250000
218437500	13	0A	50	41	59	72.812500	291.250000
218437500	13	0A	50	45	59	72.812500	291.250000
218437500	14	0B	51	3E	00	72.812500	291.250000
218437500	14	0B	51	41	00	72.812500	291.250000
218437500	14	0B	51	46	00	72.812500	291.250000
218437500	14	0B	51	3C	59	72.812500	291.250000
218437500	14	0B	51	41	59	72.812500	291.250000
218437500	14	0B	51	45	59	72.812500	291.250000
218625000	6	03	53	52	00	72.875000	291.500000
218625000	6	03	53	51	59	72.875000	291.500000
218625000	12	09	0	45	1D	72.875000	291.500000
218625000	12	09	0	22	2D	72.875000	291.500000
218625000	12	09	0	24	59	72.875000	291.500000
218625000	12	09	0	25	59	72.875000	291.500000
218632812	12	09	0	2A	5D	72.877604	291.510417
218645312	12	09	0	22	00	72.881771	291.527083
218645312	12	09	0	45	00	72.881771	291.527083
218653125	12	09	0	2A	00	72.884375	291.537500
218671875	12	09	0	24	00	72.890625	291.562500
218671875	12	09	0	25	00	72.890625	291.562500
219000000	4	01	0	3C	00	73.000000	292.000000
219000000	4	01	0	41	00	73.000000	292.000000
219000000	4	01	0	45	00	73.000000	292.000000
219000000	4	01	0	3F	59	73.000000	292.000000
219000000	4	01	0	43	59	73.000000	292.000000
219000000	4	01	0	46	59	73.000000	292.000000
219000000	6	03	53	51	00	73.000000	292.000000
219000000	6	03	53	4F	59	73.000000	292.000000
219000000	7	04	35	1D	00	73.000000	292.000000
219000000	7	04	35	1B	7F	73.000000	292.000000
219000000	8	05	18	1D	00	73.000000	292.000000
219000000	8	05	18	1B	7F	73.000000	292.000000
219000000	9	06	32	1D	00	73.000000	292.000000
219000000	9	06	32	1B	7F	73.000000	292.000000
219000000	12	09	0	22	16	73.000000	292.000000
219000000	12	09	0	45	31	73.000000	292.000000
219000000	12	09	0	24	59	73.000000	292.000000
219000000	13	0A	50	3C	00	73.000000	292.000000
219000000	13	0A	50	41	00	73.000000	292.000000
219000000	13	0A	50	45	00	73.000000	292.000000
219000000	13	0A	50	3F	59	73.000000	292.000000
219000000	13	0A	50	43	59	73.000000	292.000000
219000000	13	0A	50	46	59	73.000000	292.000000
219000000	14	0B	51	3C	00	73.000000	292.000000
219000000	14	0B	51	41	00	73.000000	292.000000
219000000	14	0B	51	45	00	73.000000	292.000000
219000000	14	0B	51	3F	59	73.000000	292.000000
219000000	14	0B	51	43	59	73.000000	292.000000
219000000	14	0B	51	46	59	73.000000	292.000000
219007812	12	09	0	2A	7F	73.002604	292.010417
219020312	12	09	0	22	00	73.006771	292.027083
219020312	12	09	0	45	00	73.006771	292.027083
219028125	12	09	0	2A	00	73.009375	292.037500
219046875	12	09	0	24	00	73.015625	292.062500
219125000	12	09	0	22	15	73.041667	292.166667
219145312	12	09	0	22	00	73.048438	292.193750
219250000	12	09	0	22	1D	73.083333	292.333333
219270312	12	09	0	22	00	73.090104	292.360417
219375000	12	09	0	45	1D	73.125000	292.500000
219375000	12	09	0	22	1E	73.125000	292.500000
219375000	12	09	0	24	59	73.125000	292.500000
219382812	12	09	0	2A	5D	73.127604	292.510417
219395312	12	09	0	22	00	73.131771	292.527083
219395312	12	09	0	45	00	73.131771	292.527083
219403125	12	09	0	2A	00	73.134375	292.537500
219421875	12	09	0	24	00	73.140625	292.562500
219500000	12	09	0	22	2C	73.166667	292.666667
219520312	12	09	0	22	00	73.173438	292.693750
219562500	6	03	53	4F	00	73.187500	292.750000
219562500	6	03	53	51	59	73.187500	292.750000
219625000	12	09	0	22	31	73.208333	292.833333
219645312	12	09	0	22	00	73.215104	292.860417
219750000	6	03	53	51	00	73.250000	293.000000
219750000	6	03	53	4F	59	73.250000	293.000000
219750000	12	09	0	45	31	73.250000	293.000000
219750000	12	09	0	27	3E	73.250000	293.000000
219750000	12	09	0	22	44	73.250000	293.000000
219757812	12	09	0	2A	7F	73.252604	293.010417
219770312	12	09	0	22	00	73.256771	293.027083
219770312	12	09	0	27	00	73.256771	293.027083
219770312	12	09	0	45	00	73.256771	293.027083
219778125	12	09	0	2A	00	73.259375	293.037500
220125000	4	01	0	3F	00	73.375000	293.500000
220125000	4	01	0	43	00	73.375000	293.500000
220125000	4	01	0	46	00	73.375000	293.500000
220125000	4	01	0	3E	59	73.375000	293.500000
220125000	4	01	0	41	59	73.375000	293.500000
220125000	4	01	0	46	59	73.375000	293.500000
220125000	6	03	53	4F	00	73.375000	293.500000
220125000	6	03	53	4D	59	73.375000	293.500000
220125000	7	04	35	1B	00	73.375000	293.500000
220125000	7	04	35	22	7F	73.375000	293.500000
220125000	8	05	18	1B	00	73.375000	293.500000
220125000	8	05	18	22	7F	73.375000	293.500000
220125000	9	06	32	1B	00	73.375000	293.500000
220125000	9	06	32	22	7F	73.375000	293.500000
220125000	12	09	0	45	1D	73.375000	293.500000
220125000	12	09	0	22	2D	73.375000	293.500000
220125000	13	0A	50	3F	00	73.375000	293.500000
220125000	13	0A	50	43	00	73.375000	293.500000
220125000	13	0A	50	46	00	73.375000	293.500000
220125000	13	0A	50	3E	59	73.375000	293.500000
220125000	13	0A	50	41	59	73.375000	293.500000
220125000	13	0A	50	46	59	73.375000	293.500000
220125000	14	0B	51	3F	00	73.375000	293.500000
220125000	14	0B	51	43	00	73.375000	293.500000
220125000	14	0B	51	46	00	73.375000	293.500000
220125000	14	0B	51	3E	59	73.375000	293.500000
220125000	14	0B	51	41	59	73.375000	293.500000
220125000	14	0B	51	46	59	73.375000	293.500000
220132812	12	09	0	2A	5D	73.377604	293.510417
220145312	12	09	0	22	00	73.381771	293.527083
220145312	12	09	0	45	00	73.381771	293.527083
220153125	12	09	0	2A	00	73.384375	293.537500
220500000	6	03	53	4D	00	73.500000	294.000000
220500000	6	03	53	4A	59	73.500000	294.000000
220500000	12	09	0	45	31	73.500000	294.000000
220500000	12	09	0	22	39	73.500000	294.000000
220507812	12	09	0	2A	7F	73.502604	294.010417
220515625	12	09	0	21	7F	73.505208	294.020833
220520312	12	09	0	22	00	73.506771	294.027083
220520312	12	09	0	45	00	73.506771	294.027083
220528125	12	09	0	2A	00	73.509375	294.037500
220535937	12	09	0	21	00	73.511979	294.047917
220875000	4	01	0	3E	00	73.625000	294.500000
220875000	4	01	0	41	00	73.625000	294.500000
220875000	4	01	0	46	00	73.625000	294.500000
220875000	4	01	0	3E	59	73.625000	294.500000
220875000	4	01	0	41	59	73.625000	294.500000
220875000	4	01	0	46	59	73.625000	294.500000
220875000	7	04	35	22	00	73.625000	294.500000
220875000	7	04	35	22	7F	73.625000	294.500000
220875000	8	05	18	22	00	73.625000	294.500000
220875000	8	05	18	22	7F	73.625000	294.500000
220875000	9	06	32	22	00	73.625000	294.500000
220875000	9	06	32	22	7F	73.625000	294.500000
220875000	12	09	0	45	1D	73.625000	294.500000
220875000	12	09	0	2A	7F	73.625000	294.500000
220875000	13	0A	50	3E	00	73.625000	294.500000
220875000	13	0A	50	41	00	73.625000	294.500000
220875000	13	0A	50	46	00	73.625000	294.500000
220875000	13	0A	50	3E	59	73.625000	294.500000
220875000	13	0A	50	41	59	73.625000	294.500000
220875000	13	0A	50	46	59	73.625000	294.500000
220875000	14	0B	51	3E	00	73.625000	294.500000
220875000	14	0B	51	41	00	73.625000	294.500000
220875000	14	0B	51	46	00	73.625000	294.500000
220875000	14	0B	51	3E	59	73.625000	294.500000
