tick	duration	track	channel	instrument	pitch	velocity	bar	beat	bar_diff	beat_diff
58320	119	0x04	0x02	0x57	0x5C	0x7E	30.8755	0.0620	121.5000	0.2479
58560	119	0x04	0x02	0x57	0x52	0x7E	31.0005	0.0620	122.0000	0.2479
58560	119	0x04	0x02	0x57	0x5E	0x7E	31.0005	0.0620	122.0000	0.2479
58800	119	0x04	0x02	0x57	0x52	0x7E	31.1255	0.0620	122.5000	0.2479
58800	119	0x04	0x02	0x57	0x5E	0x7E	31.1255	0.0620	122.5000	0.2479
59040	119	0x04	0x02	0x57	0x52	0x7E	31.2505	0.0620	123.0000	0.2479
59040	119	0x04	0x02	0x57	0x5E	0x7E	31.2505	0.0620	123.0000	0.2479
59280	118	0x04	0x02	0x57	0x52	0x7E	31.3755	0.0615	123.5000	0.2458
59280	118	0x04	0x02	0x57	0x5E	0x7E	31.3755	0.0615	123.5000	0.2458
59520	119	0x04	0x02	0x57	0x55	0x7E	31.5005	0.0620	124.0000	0.2479
59520	119	0x04	0x02	0x57	0x61	0x7E	31.5005	0.0620	124.0000	0.2479
59760	118	0x04	0x02	0x57	0x53	0x7E	31.6255	0.0615	124.5000	0.2458
59760	118	0x04	0x02	0x57	0x5F	0x7E	31.6255	0.0615	124.5000	0.2458
60000	119	0x04	0x02	0x57	0x52	0x7E	31.7505	0.0620	125.0000	0.2479
60000	119	0x04	0x02	0x57	0x5E	0x7E	31.7505	0.0620	125.0000	0.2479
60240	88	0x04	0x02	0x57	0x4E	0x7E	31.8755	0.0458	125.5000	0.1833
60240	88	0x04	0x02	0x57	0x5A	0x7E	31.8755	0.0458	125.5000	0.1833
60420	29	0x04	0x02	0x57	0x4D	0x7E	31.9693	0.0151	125.8750	0.0604
60420	29	0x04	0x02	0x57	0x59	0x7E	31.9693	0.0151	125.8750	0.0604
60480	119	0x04	0x02	0x57	0x4D	0x7E	32.0005	0.0620	126.0000	0.2479
60480	119	0x04	0x02	0x57	0x59	0x7E	32.0005	0.0620	126.0000	0.2479
60720	118	0x04	0x02	0x57	0x4D	0x7E	32.1255	0.0615	126.5000	0.2458
60720	118	0x04	0x02	0x57	0x59	0x7E	32.1255	0.0615	126.5000	0.2458
60959	120	0x04	0x02	0x57	0x4D	0x7E	32.2500	0.0625	126.9979	0.2500
60959	120	0x04	0x02	0x57	0x59	0x7E	32.2500	0.0625	126.9979	0.2500
61200	118	0x04	0x02	0x57	0x4D	0x7E	32.3755	0.0615	127.5000	0.2458
61200	118	0x04	0x02	0x57	0x59	0x7E	32.3755	0.0615	127.5000	0.2458
61439	120	0x04	0x02	0x57	0x50	0x7E	32.5000	0.0625	127.9979	0.2500
61439	120	0x04	0x02	0x57	0x5C	0x7E	32.5000	0.0625	127.9979	0.2500
61680	118	0x04	0x02	0x57	0x50	0x7E	32.6255	0.0615	128.5000	0.2458
61680	118	0x04	0x02	0x57	0x5C	0x7E	32.6255	0.0615	128.5000	0.2458
61919	120	0x04	0x02	0x57	0x4D	0x7E	32.7500	0.0625	128.9979	0.2500
61919	120	0x04	0x02	0x57	0x59	0x7E	32.7500	0.0625	128.9979	0.2500
62160	118	0x04	0x02	0x57	0x4D	0x7E	32.8755	0.0615	129.5000	0.2458
62160	118	0x04	0x02	0x57	0x59	0x7E	32.8755	0.0615	129.5000	0.2458
62399	120	0x04	0x02	0x57	0x4E	0x7E	33.0000	0.0625	129.9979	0.2500
62399	120	0x04	0x02	0x57	0x5A	0x7E	33.0000	0.0625	129.9979	0.2500
62640	118	0x04	0x02	0x57	0x4E	0x7E	33.1255	0.0615	130.5000	0.2458
62640	118	0x04	0x02	0x57	0x5A	0x7E	33.1255	0.0615	130.5000	0.2458
62879	120	0x04	0x02	0x57	0x4E	0x7E	33.2500	0.0625	130.9979	0.2500
62879	120	0x04	0x02	0x57	0x5A	0x7E	33.2500	0.0625	130.9979	0.2500
63120	118	0x04	0x02	0x57	0x4E	0x7E	33.3755	0.0615	131.5000	0.2458
63120	118	0x04	0x02	0x57	0x5A	0x7E	33.3755	0.0615	131.5000	0.2458
63359	120	0x04	0x02	0x57	0x52	0x7E	33.5000	0.0625	131.9979	0.2500
63359	120	0x04	0x02	0x57	0x5E	0x7E	33.5000	0.0625	131.9979	0.2500
63600	119	0x04	0x02	0x57	0x52	0x7E	33.6255	0.0620	132.5000	0.2479
63600	119	0x04	0x02	0x57	0x5E	0x7E	33.6255	0.0620	132.5000	0.2479
63839	89	0x04	0x02	0x57	0x5A	0x7E	33.7500	0.0464	132.9979	0.1854
63839	89	0x04	0x02	0x57	0x66	0x7E	33.7500	0.0464	132.9979	0.1854
64019	29	0x04	0x02	0x57	0x5A	0x7E	33.8438	0.0151	133.3729	0.0604
64019	29	0x04	0x02	0x57	0x66	0x7E	33.8438	0.0151	133.3729	0.0604
64080	89	0x04	0x02	0x57	0x59	0x7E	33.8755	0.0464	133.5000	0.1854
64080	89	0x04	0x02	0x57	0x65	0x7E	33.8755	0.0464	133.5000	0.1854
64260	29	0x04	0x02	0x57	0x59	0x7E	33.9693	0.0151	133.8750	0.0604
64260	29	0x04	0x02	0x57	0x65	0x7E	33.9693	0.0151	133.8750	0.0604
64319	120	0x04	0x02	0x57	0x57	0x7E	34.0000	0.0625	133.9979	0.2500
64319	120	0x04	0x02	0x57	0x63	0x7E	34.0000	0.0625	133.9979	0.2500
64560	119	0x04	0x02	0x57	0x57	0x7E	34.1255	0.0620	134.5000	0.2479
64560	119	0x04	0x02	0x57	0x63	0x7E	34.1255	0.0620	134.5000	0.2479
64800	119	0x04	0x02	0x57	0x57	0x7E	34.2505	0.0620	135.0000	0.2479
64800	119	0x04	0x02	0x57	0x63	0x7E	34.2505	0.0620	135.0000	0.2479
65040	119	0x04	0x02	0x57	0x57	0x7E	34.3755	0.0620	135.5000	0.2479
65040	119	0x04	0x02	0x57	0x63	0x7E	34.3755	0.0620	135.5000	0.2479
65280	119	0x04	0x02	0x57	0x55	0x7E	34.5005	0.0620	136.0000	0.2479
65280	119	0x04	0x02	0x57	0x61	0x7E	34.5005	0.0620	136.0000	0.2479
65520	119	0x04	0x02	0x57	0x55	0x7E	34.6255	0.0620	136.5000	0.2479
65520	119	0x04	0x02	0x57	0x61	0x7E	34.6255	0.0620	136.5000	0.2479
65760	118	0x04	0x02	0x57	0x50	0x7E	34.7505	0.0615	137.0000	0.2458
65760	118	0x04	0x02	0x57	0x5C	0x7E	34.7505	0.0615	137.0000	0.2458
66000	119	0x04	0x02	0x57	0x50	0x7E	34.8755	0.0620	137.5000	0.2479
66000	119	0x04	0x02	0x57	0x5C	0x7E	34.8755	0.0620	137.5000	0.2479
66240	118	0x04	0x02	0x57	0x52	0x7E	35.0005	0.0615	138.0000	0.2458
66240	118	0x04	0x02	0x57	0x5E	0x7E	35.0005	0.0615	138.0000	0.2458
66480	119	0x04	0x02	0x57	0x52	0x7E	35.1255	0.0620	138.5000	0.2479
66480	119	0x04	0x02	0x57	0x5E	0x7E	35.1255	0.0620	138.5000	0.2479
66720	118	0x04	0x02	0x57	0x52	0x7E	35.2505	0.0615	139.0000	0.2458
66720	118	0x04	0x02	0x57	0x5E	0x7E	35.2505	0.0615	139.0000	0.2458
66959	120	0x04	0x02	0x57	0x52	0x7E	35.3750	0.0625	139.4979	0.2500
66959	120	0x04	0x02	0x57	0x5E	0x7E	35.3750	0.0625	139.4979	0.2500
67200	118	0x04	0x02	0x57	0x55	0x7E	35.5005	0.0615	140.0000	0.2458
67200	118	0x04	0x02	0x57	0x61	0x7E	35.5005	0.0615	140.0000	0.2458
67439	120	0x04	0x02	0x57	0x53	0x7E	35.6250	0.0625	140.4979	0.2500
67439	120	0x04	0x02	0x57	0x5F	0x7E	35.6250	0.0625	140.4979	0.2500
67680	118	0x04	0x02	0x57	0x52	0x7E	35.7505	0.0615	141.0000	0.2458
67680	118	0x04	0x02	0x57	0x5E	0x7E	35.7505	0.0615	141.0000	0.2458
67919	90	0x04	0x02	0x57	0x4E	0x7E	35.8750	0.0469	141.4979	0.1875
67919	90	0x04	0x02	0x57	0x5A	0x7E	35.8750	0.0469	141.4979	0.1875
68100	28	0x04	0x02	0x57	0x4D	0x7E	35.9693	0.0146	141.8750	0.0583
68100	28	0x04	0x02	0x57	0x59	0x7E	35.9693	0.0146	141.8750	0.0583
68160	118	0x04	0x02	0x57	0x4D	0x7E	36.0005	0.0615	142.0000	0.2458
68160	118	0x04	0x02	0x57	0x59	0x7E	36.0005	0.0615	142.0000	0.2458
68399	120	0x04	0x02	0x57	0x4D	0x7E	36.1250	0.0625	142.4979	0.2500
68399	120	0x04	0x02	0x57	0x59	0x7E	36.1250	0.0625	142.4979	0.2500
68640	118	0x04	0x02	0x57	0x4D	0x7E	36.2505	0.0615	143.0000	0.2458
68640	118	0x04	0x02	0x57	0x59	0x7E	36.2505	0.0615	143.0000	0.2458
68879	120	0x04	0x02	0x57	0x4D	0x7E	36.3750	0.0625	143.4979	0.2500
68879	120	0x04	0x02	0x57	0x59	0x7E	36.3750	0.0625	143.4979	0.2500
69120	118	0x04	0x02	0x57	0x4E	0x7E	36.5005	0.0615	144.0000	0.2458
69120	118	0x04	0x02	0x57	0x5A	0x7E	36.5005	0.0615	144.0000	0.2458
69359	120	0x04	0x02	0x57	0x4E	0x7E	36.6250	0.0625	144.4979	0.2500
69359	120	0x04	0x02	0x57	0x5A	0x7E	36.6250	0.0625	144.4979	0.2500
69600	118	0x04	0x02	0x57	0x50	0x7E	36.7505	0.0615	145.0000	0.2458
69600	118	0x04	0x02	0x57	0x5C	0x7E	36.7505	0.0615	145.0000	0.2458
69839	120	0x04	0x02	0x57	0x4E	0x7E	36.8750	0.0625	145.4979	0.2500
69839	120	0x04	0x02	0x57	0x5A	0x7E	36.8750	0.0625	145.4979	0.2500
70080	119	0x04	0x02	0x57	0x4E	0x7E	37.0005	0.0620	146.0000	0.2479
70319	120	0x04	0x02	0x57	0x4E	0x7E	37.1250	0.0625	146.4979	0.2500
70560	119	0x04	0x02	0x57	0x4E	0x7E	37.2505	0.0620	147.0000	0.2479
70799	120	0x04	0x02	0x57	0x4E	0x7E	37.3750	0.0625	147.4979	0.2500
71040	119	0x04	0x02	0x57	0x4E	0x7E	37.5005	0.0620	148.0000	0.2479
71280	119	0x04	0x02	0x57	0x4E	0x7E	37.6255	0.0620	148.5000	0.2479
71520	119	0x04	0x02	0x57	0x4E	0x7E	37.7505	0.0620	149.0000	0.2479
71760	119	0x04	0x02	0x57	0x4E	0x7E	37.8755	0.0620	149.5000	0.2479
72000	119	0x04	0x02	0x57	0x4E	0x7E	38.0005	0.0620	150.0000	0.2479
72240	118	0x04	0x02	0x57	0x4E	0x7E	38.1255	0.0615	150.5000	0.2458
72480	119	0x04	0x02	0x57	0x4E	0x7E	38.2505	0.0620	151.0000	0.2479
72720	118	0x04	0x02	0x57	0x4E	0x7E	38.3755	0.0615	151.5000	0.2458
72960	119	0x04	0x02	0x57	0x4E	0x7E	38.5005	0.0620	152.0000	0.2479
73200	118	0x04	0x02	0x57	0x4E	0x7E	38.6255	0.0615	152.5000	0.2458
73439	120	0x04	0x02	0x57	0x4E	0x7E	38.7500	0.0625	152.9979	0.2500
73680	118	0x04	0x02	0x57	0x4E	0x7E	38.8755	0.0615	153.5000	0.2458
73919	120	0x04	0x02	0x57	0x4E	0x7E	39.0000	0.0625	153.9979	0.2500
74160	118	0x04	0x02	0x57	0x4E	0x7E	39.1255	0.0615	154.5000	0.2458
74399	120	0x04	0x02	0x57	0x4E	0x7E	39.2500	0.0625	154.9979	0.2500
74640	118	0x04	0x02	0x57	0x4E	0x7E	39.3755	0.0615	155.5000	0.2458
74879	120	0x04	0x02	0x57	0x4E	0x7E	39.5000	0.0625	155.9979	0.2500
75120	118	0x04	0x02	0x57	0x4E	0x7E	39.6255	0.0615	156.5000	0.2458
75359	120	0x04	0x02	0x57	0x4E	0x7E	39.7500	0.0625	156.9979	0.2500
75600	118	0x04	0x02	0x57	0x4E	0x7E	39.8755	0.0615	157.5000	0.2458
75839	120	0x04	0x02	0x57	0x4D	0x7E	40.0000	0.0625	157.9979	0.2500
76080	119	0x04	0x02	0x57	0x4D	0x7E	40.1255	0.0620	158.5000	0.2479
76319	120	0x04	0x02	0x57	0x4D	0x7E	40.2500	0.0625	158.9979	0.2500
76560	119	0x04	0x02	0x57	0x4D	0x7E	40.3755	0.0620	159.5000	0.2479
76799	120	0x04	0x02	0x57	0x4D	0x7E	40.5000	0.0625	159.9979	0.2500
77040	119	0x04	0x02	0x57	0x4D	0x7E	40.6255	0.0620	160.5000	0.2479
77279	120	0x04	0x02	0x57	0x4D	0x7E	40.7500	0.0625	160.9979	0.2500
77520	119	0x04	0x02	0x57	0x4D	0x7E	40.8755	0.0620	161.5000	0.2479
77760	119	0x04	0x02	0x57	0x4E	0x7E	41.0005	0.0620	162.0000	0.2479
78000	119	0x04	0x02	0x57	0x4E	0x7E	41.1255	0.0620	162.5000	0.2479
78240	119	0x04	0x02	0x57	0x4E	0x7E	41.2505	0.0620	163.0000	0.2479
78480	119	0x04	0x02	0x57	0x4E	0x7E	41.3755	0.0620	163.5000	0.2479
78720	118	0x04	0x02	0x57	0x4E	0x7E	41.5005	0.0615	164.0000	0.2458
78960	119	0x04	0x02	0x57	0x4E	0x7E	41.6255	0.0620	164.5000	0.2479
79200	118	0x04	0x02	0x57	0x4E	0x7E	41.7505	0.0615	165.0000	0.2458
79440	119	0x04	0x02	0x57	0x4E	0x7E	41.8755	0.0620	165.5000	0.2479
79680	118	0x04	0x02	0x57	0x4E	0x7E	42.0005	0.0615	166.0000	0.2458
79919	120	0x04	0x02	0x57	0x4E	0x7E	42.1250	0.0625	166.4979	0.2500
80160	118	0x04	0x02	0x57	0x4E	0x7E	42.2505	0.0615	167.0000	0.2458
80399	120	0x04	0x02	0x57	0x4E	0x7E	42.3750	0.0625	167.4979	0.2500
80640	118	0x04	0x02	0x57	0x4E	0x7E	42.5005	0.0615	168.0000	0.2458
80879	120	0x04	0x02	0x57	0x4E	0x7E	42.6250	0.0625	168.4979	0.2500
81120	118	0x04	0x02	0x57	0x4E	0x7E	42.7505	0.0615	169.0000	0.2458
81359	120	0x04	0x02	0x57	0x4E	0x7E	42.8750	0.0625	169.4979	0.2500
81600	118	0x04	0x02	0x57	0x4E	0x7E	43.0005	0.0615	170.0000	0.2458
81839	120	0x04	0x02	0x57	0x4E	0x7E	43.1250	0.0625	170.4979	0.2500
82080	118	0x04	0x02	0x57	0x4E	0x7E	43.2505	0.0615	171.0000	0.2458
82319	120	0x04	0x02	0x57	0x4E	0x7E	43.3750	0.0625	171.4979	0.2500
82560	119	0x04	0x02	0x57	0x4E	0x7E	43.5005	0.0620	172.0000	0.2479
82799	120	0x04	0x02	0x57	0x4E	0x7E	43.6250	0.0625	172.4979	0.2500
83040	119	0x04	0x02	0x57	0x4E	0x7E	43.7505	0.0620	173.0000	0.2479
83279	120	0x04	0x02	0x57	0x4E	0x7E	43.8750	0.0625	173.4979	0.2500
83520	119	0x04	0x02	0x57	0x4D	0x7E	44.0005	0.0620	174.0000	0.2479
83759	120	0x04	0x02	0x57	0x4D	0x7E	44.1250	0.0625	174.4979	0.2500
84000	119	0x04	0x02	0x57	0x4D	0x7E	44.2505	0.0620	175.0000	0.2479
84240	119	0x04	0x02	0x57	0x4D	0x7E	44.3755	0.0620	175.5000	0.2479
84480	119	0x04	0x02	0x57	0x4D	0x7E	44.5005	0.0620	176.0000	0.2479
84720	119	0x04	0x02	0x57	0x4D	0x7E	44.6255	0.0620	176.5000	0.2479
84960	119	0x04	0x02	0x57	0x4D	0x7E	44.7505	0.0620	177.0000	0.2479
85200	118	0x04	0x02	0x57	0x4D	0x7E	44.8755	0.0615	177.5000	0.2458
85440	119	0x04	0x02	0x57	0x4E	0x7E	45.0005	0.0620	178.0000	0.2479
85680	118	0x04	0x02	0x57	0x4E	0x7E	45.1255	0.0615	178.5000	0.2458
85920	119	0x04	0x02	0x57	0x4E	0x7E	45.2505	0.0620	179.0000	0.2479
86160	118	0x04	0x02	0x57	0x4E	0x7E	45.3755	0.0615	179.5000	0.2458
86399	120	0x04	0x02	0x57	0x4E	0x7E	45.5000	0.0625	179.9979	0.2500
86640	118	0x04	0x02	0x57	0x4E	0x7E	45.6255	0.0615	180.5000	0.2458
86879	120	0x04	0x02	0x57	0x4E	0x7E	45.7500	0.0625	180.9979	0.2500
87120	118	0x04	0x02	0x57	0x4E	0x7E	45.8755	0.0615	181.5000	0.2458
87359	120	0x04	0x02	0x57	0x4E	0x7E	46.0000	0.0625	181.9979	0.2500
87600	118	0x04	0x02	0x57	0x4E	0x7E	46.1255	0.0615	182.5000	0.2458
87839	120	0x04	0x02	0x57	0x4E	0x7E	46.2500	0.0625	182.9979	0.2500
88080	118	0x04	0x02	0x57	0x4E	0x7E	46.3755	0.0615	183.5000	0.2458
88319	120	0x04	0x02	0x57	0x4E	0x7E	46.5000	0.0625	183.9979	0.2500
88560	118	0x04	0x02	0x57	0x4E	0x7E	46.6255	0.0615	184.5000	0.2458
88799	120	0x04	0x02	0x57	0x4E	0x7E	46.7500	0.0625	184.9979	0.2500
89040	119	0x04	0x02	0x57	0x4E	0x7E	46.8755	0.0620	185.5000	0.2479
89279	120	0x04	0x02	0x57	0x4E	0x7E	47.0000	0.0625	185.9979	0.2500
89520	119	0x04	0x02	0x57	0x4E	0x7E	47.1255	0.0620	186.5000	0.2479
89759	120	0x04	0x02	0x57	0x4E	0x7E	47.2500	0.0625	186.9979	0.2500
90000	119	0x04	0x02	0x57	0x4E	0x7E	47.3755	0.0620	187.5000	0.2479
90240	119	0x04	0x02	0x57	0x4E	0x7E	47.5005	0.0620	188.0000	0.2479
90480	119	0x04	0x02	0x57	0x4E	0x7E	47.6255	0.0620	188.5000	0.2479
90720	119	0x04	0x02	0x57	0x4E	0x7E	47.7505	0.0620	189.0000	0.2479
90960	119	0x04	0x02	0x57	0x4E	0x7E	47.8755	0.0620	189.5000	0.2479
91200	119	0x04	0x02	0x57	0x4D	0x7E	48.0005	0.0620	190.0000	0.2479
91440	119	0x04	0x02	0x57	0x4D	0x7E	48.1255	0.0620	190.5000	0.2479
91680	118	0x04	0x02	0x57	0x4D	0x7E	48.2505	0.0615	191.0000	0.2458
91920	119	0x04	0x02	0x57	0x4D	0x7E	48.3755	0.0620	191.5000	0.2479
92160	118	0x04	0x02	0x57	0x4D	0x7E	48.5005	0.0615	192.0000	0.2458
92400	119	0x04	0x02	0x57	0x4D	0x7E	48.6255	0.0620	192.5000	0.2479
92640	118	0x04	0x02	0x57	0x4D	0x7E	48.7505	0.0615	193.0000	0.2458
92879	120	0x04	0x02	0x57	0x4D	0x7E	48.8750	0.0625	193.4979	0.2500
93120	118	0x04	0x02	0x57	0x4E	0x7E	49.0005	0.0615	194.0000	0.2458
93359	120	0x04	0x02	0x57	0x4E	0x7E	49.1250	0.0625	194.4979	0.2500
93600	118	0x04	0x02	0x57	0x4E	0x7E	49.2505	0.0615	195.0000	0.2458
93839	120	0x04	0x02	0x57	0x4E	0x7E	49.3750	0.0625	195.4979	0.2500
94080	118	0x04	0x02	0x57	0x4E	0x7E	49.5005	0.0615	196.0000	0.2458
94319	120	0x04	0x02	0x57	0x4E	0x7E	49.6250	0.0625	196.4979	0.2500
94560	118	0x04	0x02	0x57	0x4E	0x7E	49.7505	0.0615	197.0000	0.2458
94799	120	0x04	0x02	0x57	0x4E	0x7E	49.8750	0.0625	197.4979	0.2500
95040	118	0x04	0x02	0x57	0x4E	0x7E	50.0005	0.0615	198.0000	0.2458
95279	120	0x04	0x02	0x57	0x4E	0x7E	50.1250	0.0625	198.4979	0.2500
95520	119	0x04	0x02	0x57	0x4E	0x7E	50.2505	0.0620	199.0000	0.2479
95759	120	0x04	0x02	0x57	0x4E	0x7E	50.3750	0.0625	199.4979	0.2500
96000	119	0x04	0x02	0x57	0x4E	0x7E	50.5005	0.0620	200.0000	0.2479
96239	120	0x04	0x02	0x57	0x4E	0x7E	50.6250	0.0625	200.4979	0.2500
96480	119	0x04	0x02	0x57	0x4E	0x7E	50.7505	0.0620	201.0000	0.2479
96720	119	0x04	0x02	0x57	0x4E	0x7E	50.8755	0.0620	201.5000	0.2479
96960	119	0x04	0x02	0x57	0x4E	0x7E	51.0005	0.0620	202.0000	0.2479
97200	119	0x04	0x02	0x57	0x4E	0x7E	51.1255	0.0620	202.5000	0.2479
97440	119	0x04	0x02	0x57	0x4E	0x7E	51.2505	0.0620	203.0000	0.2479
97680	119	0x04	0x02	0x57	0x4E	0x7E	51.3755	0.0620	203.5000	0.2479
97920	119	0x04	0x02	0x57	0x4E	0x7E	51.5005	0.0620	204.0000	0.2479
98160	118	0x04	0x02	0x57	0x4E	0x7E	51.6255	0.0615	204.5000	0.2458
98400	119	0x04	0x02	0x57	0x4E	0x7E	51.7505	0.0620	205.0000	0.2479
98640	118	0x04	0x02	0x57	0x4E	0x7E	51.8755	0.0615	205.5000	0.2458
98880	119	0x04	0x02	0x57	0x4D	0x7E	52.0005	0.0620	206.0000	0.2479
99120	118	0x04	0x02	0x57	0x4D	0x7E	52.1255	0.0615	206.5000	0.2458
99359	120	0x04	0x02	0x57	0x4D	0x7E	52.2500	0.0625	206.9979	0.2500
99600	118	0x04	0x02	0x57	0x4D	0x7E	52.3755	0.0615	207.5000	0.2458
99839	120	0x04	0x02	0x57	0x4D	0x7E	52.5000	0.0625	207.9979	0.2500
100080	118	0x04	0x02	0x57	0x4D	0x7E	52.6255	0.0615	208.5000	0.2458
100319	120	0x04	0x02	0x57	0x4D	0x7E	52.7500	0.0625	208.9979	0.2500
100560	118	0x04	0x02	0x57	0x4D	0x7E	52.8755	0.0615	209.5000	0.2458
100799	120	0x04	0x02	0x57	0x4E	0x7E	53.0000	0.0625	209.9979	0.2500
101040	118	0x04	0x02	0x57	0x4E	0x7E	53.1255	0.0615	210.5000	0.2458
101279	120	0x04	0x02	0x57	0x4E	0x7E	53.2500	0.0625	210.9979	0.2500
101520	118	0x04	0x02	0x57	0x4E	0x7E	53.3755	0.0615	211.5000	0.2458
101759	120	0x04	0x02	0x57	0x4E	0x7E	53.5000	0.0625	211.9979	0.2500
102000	119	0x04	0x02	0x57	0x4E	0x7E	53.6255	0.0620	212.5000	0.2479
102239	120	0x04	0x02	0x57	0x4E	0x7E	53.7500	0.0625	212.9979	0.2500
102480	119	0x04	0x02	0x57	0x4E	0x7E	53.8755	0.0620	213.5000	0.2479
102719	120	0x04	0x02	0x57	0x4E	0x7E	54.0000	0.0625	213.9979	0.2500
102960	119	0x04	0x02	0x57	0x4E	0x7E	54.1255	0.0620	214.5000	0.2479
103200	119	0x04	0x02	0x57	0x4E	0x7E	54.2505	0.0620	215.0000	0.2479
103440	119	0x04	0x02	0x57	0x4E	0x7E	54.3755	0.0620	215.5000	0.2479
103680	119	0x04	0x02	0x57	0x4E	0x7E	54.5005	0.0620	216.0000	0.2479
103920	119	0x04	0x02	0x57	0x4E	0x7E	54.6255	0.0620	216.5000	0.2479
104160	119	0x04	0x02	0x57	0x4E	0x7E	54.7505	0.0620	217.0000	0.2479
104400	119	0x04	0x02	0x57	0x4E	0x7E	54.8755	0.0620	217.5000	0.2479
104640	118	0x04	0x02	0x57	0x4E	0x7E	55.0005	0.0615	218.0000	0.2458
104880	119	0x04	0x02	0x57	0x4E	0x7E	55.1255	0.0620	218.5000	0.2479
105120	118	0x04	0x02	0x57	0x4E	0x7E	55.2505	0.0615	219.0000	0.2458
105360	119	0x04	0x02	0x57	0x4E	0x7E	55.3755	0.0620	219.5000	0.2479
105600	118	0x04	0x02	0x57	0x4E	0x7E	55.5005	0.0615	220.0000	0.2458
105839	120	0x04	0x02	0x57	0x4E	0x7E	55.6250	0.0625	220.4979	0.2500
106080	118	0x04	0x02	0x57	0x4E	0x7E	55.7505	0.0615	221.0000	0.2458
106319	120	0x04	0x02	0x57	0x4E	0x7E	55.8750	0.0625	221.4979	0.2500
106560	118	0x04	0x02	0x57	0x4D	0x7E	56.0005	0.0615	222.0000	0.2458
106799	120	0x04	0x02	0x57	0x4D	0x7E	56.1250	0.0625	222.4979	0.2500
107040	118	0x04	0x02	0x57	0x4D	0x7E	56.2505	0.0615	223.0000	0.2458
107279	120	0x04	0x02	0x57	0x4D	0x7E	56.3750	0.0625	223.4979	0.2500
107520	118	0x04	0x02	0x57	0x4D	0x7E	56.5005	0.0615	224.0000	0.2458
107759	120	0x04	0x02	0x57	0x4D	0x7E	56.6250	0.0625	224.4979	0.2500
108000	118	0x04	0x02	0x57	0x4D	0x7E	56.7505	0.0615	225.0000	0.2458
108239	120	0x04	0x02	0x57	0x4D	0x7E	56.8750	0.0625	225.4979	0.2500
109440	119	0x04	0x02	0x57	0x4E	0x7E	58.0005	0.0620	228.0000	0.2479
109440	119	0x04	0x02	0x57	0x5A	0x7E	58.0005	0.0620	228.0000	0.2479
109680	119	0x04	0x02	0x57	0x4E	0x7E	58.1255	0.0620	228.5000	0.2479
109680	119	0x04	0x02	0x57	0x5A	0x7E	58.1255	0.0620	228.5000	0.2479
109920	119	0x04	0x02	0x57	0x4E	0x7E	58.2505	0.0620	229.0000	0.2479
109920	119	0x04	0x02	0x57	0x5A	0x7E	58.2505	0.0620	229.0000	0.2479
110160	119	0x04	0x02	0x57	0x4E	0x7E	58.3755	0.0620	229.5000	0.2479
110160	119	0x04	0x02	0x57	0x5A	0x7E	58.3755	0.0620	229.5000	0.2479
110400	178	0x04	0x02	0x57	0x4E	0x7E	58.5005	0.0927	230.0000	0.3708
110400	178	0x04	0x02	0x57	0x5A	0x7E	58.5005	0.0927	230.0000	0.3708
110760	59	0x04	0x02	0x57	0x4E	0x7E	58.6880	0.0307	230.7500	0.1229
110760	59	0x04	0x02	0x57	0x5A	0x7E	58.6880	0.0307	230.7500	0.1229
110880	89	0x04	0x02	0x57	0x52	0x7E	58.7505	0.0464	231.0000	0.1854
110880	89	0x04	0x02	0x57	0x5E	0x7E	58.7505	0.0464	231.0000	0.1854
111060	29	0x04	0x02	0x57	0x52	0x7E	58.8443	0.0151	231.3750	0.0604
111060	29	0x04	0x02	0x57	0x5E	0x7E	58.8443	0.0151	231.3750	0.0604
111120	59	0x04	0x02	0x57	0x52	0x7E	58.8755	0.0307	231.5000	0.1229
111120	59	0x04	0x02	0x57	0x5E	0x7E	58.8755	0.0307	231.5000	0.1229
111240	59	0x04	0x02	0x57	0x52	0x7E	58.9380	0.0307	231.7500	0.1229
111240	59	0x04	0x02	0x57	0x5E	0x7E	58.9380	0.0307	231.7500	0.1229
111360	119	0x04	0x02	0x57	0x57	0x70	59.0005	0.0620	232.0000	0.2479
111360	119	0x04	0x02	0x57	0x63	0x70	59.0005	0.0620	232.0000	0.2479
111600	118	0x04	0x02	0x57	0x57	0x70	59.1255	0.0615	232.5000	0.2458
111600	118	0x04	0x02	0x57	0x63	0x70	59.1255	0.0615	232.5000	0.2458
111840	119	0x04	0x02	0x57	0x57	0x70	59.2505	0.0620	233.0000	0.2479
111840	119	0x04	0x02	0x57	0x63	0x70	59.2505	0.0620	233.0000	0.2479
112080	118	0x04	0x02	0x57	0x57	0x72	59.3755	0.0615	233.5000	0.2458
112080	118	0x04	0x02	0x57	0x63	0x72	59.3755	0.0615	233.5000	0.2458
112319	120	0x04	0x02	0x57	0x57	0x74	59.5000	0.0625	233.9979	0.2500
112319	120	0x04	0x02	0x57	0x63	0x74	59.5000	0.0625	233.9979	0.2500
112560	118	0x04	0x02	0x57	0x57	0x77	59.6255	0.0615	234.5000	0.2458
112560	118	0x04	0x02	0x57	0x63	0x77	59.6255	0.0615	234.5000	0.2458
112799	120	0x04	0x02	0x57	0x55	0x79	59.7500	0.0625	234.9979	0.2500
