time	track	channel	pitch	volume	instrument
2068	1	1	74	0	39
2068	7	1	74	0	39
2068	1	1	81	80	39
2068	3	5	70	0	25
2068	3	5	65	0	25
2068	3	5	62	0	25
2068	5	7	46	0	35
2068	7	1	81	80	39
2072	1	3	62	60	1
2072	1	3	65	60	1
2072	1	3	70	60	1
2072	2	4	74	50	4
2072	3	5	62	61	25
2072	3	5	65	61	25
2072	3	5	70	61	25
2072	5	7	46	65	35
2072	6	9	38	72	0
2072	6	9	47	0	0
2076	1	1	81	0	39
2076	7	1	81	0	39
2076	1	1	79	80	39
2076	2	4	70	0	4
2076	5	7	46	0	35
2076	7	1	79	80	39
2080	1	1	79	0	39
2080	7	1	79	0	39
2080	1	3	62	0	1
2080	1	3	65	0	1
2080	1	3	70	0	1
2080	1	3	52	60	1
2080	1	3	55	60	1
2080	1	3	60	60	1
2080	1	1	79	80	39
2080	2	4	55	49	4
2080	2	4	65	0	4
2080	2	4	64	0	4
2080	2	4	74	0	4
2080	2	4	64	50	4
2080	2	4	67	50	4
2080	3	5	60	61	25
2080	3	5	55	61	25
2080	3	5	52	61	25
2080	3	5	70	0	25
2080	3	5	65	0	25
2080	3	5	62	0	25
2080	4	6	89	0	48
2080	4	6	86	0	48
2080	4	6	79	48	48
2080	4	6	76	48	48
2080	5	7	36	65	35
2080	6	9	38	0	0
2080	6	9	35	72	0
2080	6	9	49	72	0
2080	7	1	79	80	39
2084	1	1	79	0	39
2084	7	1	79	0	39
2084	1	1	77	80	39
2084	2	4	55	0	4
2084	3	5	60	0	25
2084	3	5	52	0	25
2084	3	5	55	0	25
2084	7	1	77	80	39
2088	2	4	64	50	4
2088	2	4	67	0	4
2088	3	5	55	60	25
2088	3	5	52	60	25
2088	3	5	60	60	25
2092	1	1	77	0	39
2092	7	1	77	0	39
2092	1	1	74	80	39
2092	3	5	52	0	25
2092	3	5	55	0	25
2092	3	5	60	0	25
2092	7	1	74	80	39
2096	2	4	64	0	4
2096	2	4	60	50	4
2096	3	5	52	59	25
2096	5	7	36	0	35
2096	6	9	35	0	0
2096	6	9	49	0	0
2100	1	1	74	0	39
2100	1	1	77	80	39
2100	7	1	74	0	39
2100	7	1	77	80	39
2100	3	5	55	59	25
2100	3	5	52	0	25
2104	1	3	52	0	1
2104	1	3	55	0	1
2104	1	3	60	0	1
2104	2	4	55	50	4
2104	3	5	60	59	25
2104	3	5	55	0	25
2104	5	7	43	67	35
2108	2	4	60	0	4
2108	3	5	60	0	25
2108	4	6	76	0	48
2111	2	4	55	0	4
2112	1	1	77	0	39
2112	4	6	79	0	48
2112	5	7	43	0	35
2112	7	1	77	0	39
2112	1	1	77	80	39
2112	1	3	65	66	1
2112	1	3	62	66	1
2112	1	3	57	66	1
2112	2	4	50	50	4
2112	2	4	62	50	4
2112	7	1	77	80	39
2134	1	3	62	0	1
2134	1	3	57	0	1
2134	1	3	65	0	1
2134	2	4	50	0	4
2134	2	4	62	0	4
2136	1	3	62	67	1
2136	1	3	65	67	1
2136	1	3	57	67	1
2136	2	4	62	55	4
2136	2	4	50	55	4
2136	2	4	57	55	4
2144	1	1	77	0	39
2144	7	1	77	0	39
2144	1	3	57	67	1
2158	1	3	57	0	1
2160	1	3	62	68	1
2174	1	3	65	0	1
2174	1	3	62	0	1
2174	2	4	50	0	4
2174	2	4	62	0	4
2174	2	4	57	0	4
2174	1	3	57	0	1
2175	1	3	62	0	1
2176	1	1	76	80	39
2176	2	4	58	56	4
2176	4	6	74	48	48
2176	4	6	58	36	48
2176	4	6	69	34	48
2176	5	7	46	62	35
2176	6	9	49	72	0
2176	6	9	35	72	0
2180	1	1	77	80	39
2180	1	1	76	0	39
2184	1	1	77	0	39
2184	1	1	79	80	39
2184	2	4	65	53	4
2184	6	9	49	0	0
2184	6	9	35	0	0
2184	6	9	35	72	0
2184	6	9	42	72	0
2188	1	1	79	0	39
2188	1	1	81	80	39
2192	2	4	69	53	4
2192	6	9	42	72	0
2192	6	9	38	72	0
2192	6	9	35	0	0
2192	6	9	42	0	0
2196	1	1	81	0	39
2196	1	1	72	80	39
2198	2	4	58	0	4
2200	1	1	72	0	39
2200	1	1	84	80	39
2200	2	4	74	56	4
2200	6	9	42	72	0
2200	6	9	38	0	0
2200	6	9	42	0	0
2202	5	7	46	0	35
2204	1	1	84	0	39
2204	1	1	81	80	39
2207	2	4	74	0	4
2208	2	4	65	0	4
2208	2	4	69	0	4
2208	2	4	55	53	4
2208	2	4	60	53	4
2208	2	4	67	56	4
2208	4	6	48	36	48
2208	4	6	60	34	48
2208	4	6	74	0	48
2208	4	6	69	0	48
2208	4	6	58	0	48
2208	4	6	64	48	48
2208	5	7	36	68	35
2208	6	9	42	0	0
2208	6	9	35	72	0
2208	6	9	42	72	0
2212	6	9	42	0	0
2212	6	9	38	72	0
2215	2	4	67	0	4
2216	2	4	64	39	4
2216	6	9	42	72	0
2216	6	9	35	72	0
2216	6	9	35	0	0
2216	6	9	38	0	0
2220	3	5	55	53	25
2223	5	7	36	0	35
2223	2	4	64	0	4
2224	2	4	72	56	4
2224	3	5	60	62	25
2224	3	5	64	68	25
2224	5	7	40	65	35
2224	6	9	42	0	0
2224	6	9	38	72	0
2224	6	9	42	72	0
2224	6	9	35	0	0
2231	3	5	55	0	25
2231	2	4	72	0	4
2231	3	5	64	0	25
2231	3	5	60	0	25
2231	5	7	40	0	35
2232	2	4	67	45	4
2232	5	7	31	59	35
2232	6	9	42	0	0
2232	6	9	38	0	0
2232	6	9	42	72	0
2237	4	6	48	0	48
2237	2	4	55	0	4
2238	2	4	60	0	4
2239	2	4	67	0	4
2239	5	7	31	0	35
2240	1	1	81	0	39
2240	1	1	76	80	39
2240	2	4	57	56	4
2240	4	6	76	45	48
2240	4	6	60	0	48
2240	4	6	64	0	48
2240	4	6	67	34	48
2240	4	6	72	48	48
2240	5	7	45	65	35
2240	6	9	42	0	0
2240	6	9	35	72	0
2240	6	9	42	72	0
2244	1	1	76	0	39
2244	1	1	77	80	39
2248	1	1	77	0	39
2248	1	1	79	80	39
2248	2	4	64	53	4
2248	6	9	42	0	0
2248	6	9	35	72	0
2248	6	9	42	72	0
2248	6	9	35	0	0
2252	1	1	79	0	39
2252	1	1	81	80	39
2256	2	4	67	53	4
2256	6	9	42	72	0
2256	6	9	38	72	0
2256	6	9	35	0	0
2256	6	9	42	0	0
2260	1	1	81	0	39
2260	1	1	72	80	39
2262	2	4	57	0	4
2264	1	1	72	0	39
2264	1	1	84	80	39
2264	2	4	72	56	4
2264	6	9	42	0	0
2264	6	9	38	0	0
2264	6	9	42	72	0
2266	5	7	45	0	35
2268	1	1	84	0	39
2268	1	1	81	80	39
2268	6	9	38	72	0
2268	6	9	42	0	0
2271	2	4	72	0	4
2272	1	1	81	0	39
2272	1	1	79	80	39
2272	2	4	64	0	4
2272	2	4	67	0	4
2272	2	4	57	53	4
2272	2	4	60	53	4
2272	2	4	69	56	4
2272	4	6	72	0	48
2272	4	6	69	45	48
2272	4	6	65	48	48
2272	4	6	60	34	48
2272	4	6	76	0	48
2272	4	6	67	0	48
2272	5	7	38	65	35
2272	6	9	38	0	0
2272	6	9	42	72	0
2272	6	9	35	72	0
2276	1	1	79	0	39
2276	1	1	81	80	39
2276	6	9	42	0	0
2276	6	9	38	72	0
2279	2	4	69	0	4
2280	1	1	81	0	39
2280	1	1	77	80	39
2280	2	4	65	39	4
2280	6	9	42	72	0
2280	6	9	35	0	0
2280	6	9	38	0	0
2280	6	9	35	72	0
2284	1	1	77	0	39
2284	1	1	79	80	39
2284	3	5	57	53	25
2287	2	4	65	0	4
2288	1	1	79	0	39
2288	1	1	76	80	39
2288	2	4	69	56	4
2288	3	5	62	62	25
2288	3	5	65	68	25
2288	6	9	35	0	0
2288	6	9	42	0	0
2288	6	9	38	72	0
2288	6	9	42	72	0
2292	1	1	76	0	39
2292	1	1	77	80	39
2294	5	7	38	0	35
2295	3	5	57	0	25
2295	2	4	69	0	4
2295	3	5	62	0	25
2295	3	5	65	0	25
2296	1	1	77	0	39
2296	1	1	72	80	39
2296	2	4	65	45	4
2296	5	7	33	68	35
2296	6	9	42	72	0
2296	6	9	42	0	0
2296	6	9	38	0	0
2298	4	6	60	0	48
2298	4	6	65	0	48
2301	4	6	69	0	48
2301	2	4	57	0	4
2302	2	4	60	0	4
2303	2	4	65	0	4
2303	5	7	33	0	35
2304	1	1	72	0	39
2304	1	1	76	80	39
2304	2	4	58	56	4
2304	4	6	74	46	48
2304	4	6	58	41	48
2304	4	6	69	36	48
2304	5	7	46	72	35
2304	6	9	35	72	0
2304	6	9	42	72	0
2304	6	9	42	0	0
2308	1	1	76	0	39
2308	1	1	77	80	39
2308	6	9	38	72	0
2308	6	9	42	0	0
2312	1	1	77	0	39
2312	1	1	79	80	39
2312	2	4	65	53	4
2312	6	9	42	72	0
2312	6	9	38	0	0
2312	6	9	35	72	0
2312	6	9	35	0	0
2316	1	1	79	0	39
2316	1	1	81	80	39
2320	2	4	69	53	4
2320	6	9	42	72	0
2320	6	9	38	72	0
2320	6	9	42	0	0
2320	6	9	35	0	0
2324	1	1	81	0	39
2324	1	1	72	80	39
2326	2	4	58	0	4
2328	1	1	72	0	39
2328	1	1	84	80	39
2328	2	4	74	56	4
2328	6	9	42	72	0
2328	6	9	38	0	0
2328	6	9	42	0	0
2330	5	7	46	0	35
2332	1	1	84	0	39
2332	1	1	81	80	39
2332	6	9	38	72	0
2332	6	9	42	0	0
2335	2	4	74	0	4
2336	2	4	67	56	4
2336	2	4	60	53	4
2336	2	4	55	53	4
2336	2	4	69	0	4
2336	2	4	65	0	4
2336	4	6	48	41	48
2336	4	6	64	46	48
2336	4	6	60	36	48
2336	4	6	74	0	48
2336	4	6	69	0	48
2336	4	6	58	0	48
2336	5	7	36	65	35
2336	6	9	38	0	0
2336	6	9	35	72	0
2336	6	9	42	72	0
2340	6	9	42	0	0
2340	6	9	38	72	0
2343	2	4	67	0	4
2344	2	4	64	39	4
2344	6	9	50	72	0
2344	6	9	35	72	0
2344	6	9	38	0	0
2344	6	9	35	0	0
2348	3	5	55	53	25
2351	5	7	36	0	35
2351	2	4	64	0	4
2352	2	4	72	56	4
2352	3	5	60	62	25
2352	3	5	64	68	25
2352	5	7	40	72	35
2352	6	9	47	72	0
2352	6	9	50	0	0
2352	6	9	35	0	0
2356	6	9	47	72	0
2356	6	9	47	0	0
2359	3	5	55	0	25
2359	2	4	72	0	4
2359	3	5	60	0	25
2359	3	5	64	0	25
2359	5	7	40	0	35
2360	2	4	67	45	4
2360	5	7	31	68	35
2360	6	9	47	0	0
2360	6	9	45	72	0
2365	4	6	64	0	48
2365	4	6	60	0	48
2365	4	6	48	0	48
2365	2	4	55	0	4
2366	2	4	60	0	4
2367	2	4	67	0	4
2367	5	7	31	0	35
2368	1	1	81	0	39
2368	1	1	62	80	39
2368	1	1	67	80	39
2368	2	4	50	56	4
2368	4	6	69	48	48
2368	4	6	67	44	48
2368	4	6	62	44	48
2368	5	7	38	65	35
2368	6	9	49	72	0
2368	6	9	35	72	0
2368	6	9	45	0	0
2376	2	4	57	53	4
2384	2	4	62	53	4
2384	6	9	35	0	0
2384	6	9	49	0	0
2390	2	4	50	0	4
2392	2	4	67	56	4
2394	5	7	38	0	35
2399	2	4	67	0	4
2400	1	1	67	0	39
2400	1	1	62	0	39
2400	1	1	66	80	39
2400	1	1	62	80	39
2400	2	4	69	56	4
2400	2	4	57	0	4
2400	2	4	62	0	4
2400	2	4	57	53	4
2400	2	4	62	53	4
2400	4	6	67	0	48
2400	4	6	69	48	48
2400	4	6	69	0	48
2400	4	6	62	44	48
2400	4	6	66	44	48
2400	4	6	62	0	48
2400	5	7	38	65	35
2400	6	9	51	72	0
2402	6	9	51	0	0
2402	6	9	51	72	0
2404	6	9	51	0	0
2407	2	4	69	0	4
2408	2	4	66	39	4
2412	3	5	57	53	25
2415	2	4	66	0	4
2416	2	4	69	56	4
2416	3	5	66	68	25
2416	3	5	62	62	25
2423	3	5	57	0	25
2423	2	4	69	0	4
2423	3	5	66	0	25
2423	3	5	62	0	25
2424	2	4	66	45	4
2425	4	6	66	0	48
2425	4	6	62	0	48
2425	4	6	69	0	48
2426	5	7	38	0	35
2429	2	4	57	0	4
2430	2	4	62	0	4
2431	2	4	66	0	4
2432	1	1	66	0	39
2432	1	1	62	0	39
2432	1	1	67	80	39
2432	2	4	53	56	4
2432	5	7	41	68	35
2432	7	1	67	80	39
2432	6	9	35	72	0
2432	6	9	49	72	0
2440	2	4	60	53	4
2440	4	6	57	51	48
2440	6	9	49	0	0
2440	6	9	42	72	0
2444	1	1	67	0	39
2444	7	1	67	0	39
2444	1	1	65	80	39
2444	7	1	65	80	39
2448	1	1	65	0	39
2448	7	1	65	0	39
2448	1	1	67	80	39
2448	2	4	65	53	4
2448	4	6	60	51	48
2448	7	1	67	80	39
2448	6	9	42	72	0
2448	6	9	38	72	0
2448	6	9	35	0	0
2448	6	9	42	0	0
2454	2	4	53	0	4
2455	4	6	57	0	48
2456	2	4	69	56	4
2456	4	6	65	56	48
2456	6	9	38	0	0
2456	6	9	42	0	0
2456	6	9	42	72	0
2458	5	7	41	0	35
2460	1	1	67	0	39
2460	7	1	67	0	39
2460	1	1	65	80	39
2460	7	1	65	80	39
2463	4	6	60	0	48
2463	2	4	69	0	4
2464	1	1	65	0	39
2464	7	1	65	0	39
2464	1	1	67	80	39
2464	2	4	72	56	4
2464	4	6	69	51	48
2464	5	7	41	65	35
2464	7	1	67	80	39
2464	6	9	42	72	0
2464	6	9	42	0	0
2471	4	6	65	0	48
2471	2	4	72	0	4
2472	1	1	67	0	39
2472	7	1	67	0	39
2472	1	1	69	80	39
2472	2	4	69	39	4
2472	7	1	69	80	39
2472	6	9	42	0	0
2472	6	9	35	72	0
2472	6	9	42	72	0
2476	3	5	60	53	25
2479	4	6	69	0	48
2479	2	4	69	0	4
2480	1	1	69	0	39
2480	7	1	69	0	39
2480	1	1	72	80	39
2480	2	4	72	56	4
2480	3	5	69	68	25
2480	3	5	65	62	25
2480	7	1	72	80	39
2480	6	9	42	72	0
2480	6	9	38	72	0
2480	6	9	35	0	0
2480	6	9	42	0	0
2487	3	5	60	0	25
2487	2	4	72	0	4
2487	3	5	69	0	25
2487	3	5	65	0	25
2488	1	1	72	0	39
2488	7	1	72	0	39
2488	1	1	69	80	39
2488	2	4	69	45	4
2488	7	1	69	80	39
2488	6	9	42	0	0
2488	6	9	38	0	0
2488	6	9	42	72	0
2490	5	7	41	0	35
2492	1	1	69	0	39
2492	7	1	69	0	39
2492	1	1	67	80	39
2492	7	1	67	80	39
2493	2	4	60	0	4
2494	2	4	65	0	4
2495	2	4	69	0	4
2496	1	1	67	0	39
2496	7	1	67	0	39
2496	1	1	67	80	39
2496	2	4	48	56	4
2496	5	7	36	68	35
2496	7	1	67	80	39
2496	6	9	42	72	0
2496	6	9	35	72	0
2496	6	9	42	0	0
2504	2	4	55	53	4
2504	4	6	52	51	48
2504	6	9	42	0	0
2504	6	9	42	72	0
2508	1	1	67	0	39
2508	7	1	67	0	39
2508	1	1	65	80	39
2508	7	1	65	80	39
2512	1	1	65	0	39
2512	7	1	65	0	39
2512	1	1	67	80	39
2512	2	4	60	53	4
2512	4	6	55	53	48
2512	7	1	67	80	39
2512	6	9	35	0	0
2512	6	9	42	72	0
2512	6	9	38	72	0
2512	6	9	42	0	0
2518	2	4	48	0	4
2519	4	6	52	0	48
2520	2	4	64	56	4
2520	4	6	60	51	48
2520	6	9	42	0	0
2520	6	9	38	0	0
2520	6	9	42	72	0
2522	5	7	36	0	35
2524	1	1	67	0	39
2524	7	1	67	0	39
2524	1	1	65	80	39
2524	7	1	65	80	39
2527	4	6	55	0	48
2527	2	4	64	0	4
2528	1	1	65	0	39
2528	7	1	65	0	39
2528	1	1	67	80	39
2528	2	4	67	56	4
2528	5	7	36	68	35
2528	7	1	67	80	39
2528	6	9	42	72	0
2528	6	9	42	0	0
2532	1	1	67	0	39
2532	7	1	67	0	39
2532	1	1	69	80	39
2532	7	1	69	80	39
2535	4	6	60	0	48
2535	2	4	67	0	4
2536	1	1	69	0	39
2536	7	1	69	0	39
2536	1	1	67	80	39
2536	2	4	64	39	4
2536	7	1	67	80	39
2536	6	9	42	0	0
2536	6	9	35	72	0
2536	6	9	42	72	0
2540	1	1	67	0	39
2540	7	1	67	0	39
2540	1	1	65	80	39
2540	3	5	55	53	25
2540	4	6	55	45	48
2540	7	1	65	80	39
2543	2	4	64	0	4
2544	1	1	65	0	39
2544	7	1	65	0	39
2544	1	1	60	80	39
2544	2	4	67	56	4
2544	3	5	60	62	25
2544	3	5	64	68	25
2544	4	6	60	59	48
2544	7	1	60	80	39
2544	6	9	42	72	0
2544	6	9	38	72	0
2544	6	9	42	0	0
2544	6	9	35	0	0
2551	3	5	55	0	25
2551	4	6	55	0	48
2551	2	4	67	0	4
2551	3	5	64	0	25
2551	3	5	60	0	25
2551	4	6	60	0	48
2552	2	4	64	45	4
2552	6	9	42	72	0
2552	6	9	42	0	0
2552	6	9	38	0	0
2554	5	7	36	0	35
2557	2	4	55	0	4
2558	2	4	60	0	4
2559	2	4	64	0	4
2560	1	1	60	0	39
2560	7	1	60	0	39
2560	1	1	67	80	39
2560	2	4	48	56	4
2560	5	7	36	76	35
2560	7	1	67	80	39
2560	6	9	42	0	0
2560	6	9	35	72	0
2560	6	9	42	72	0
2568	2	4	55	53	4
2568	4	6	51	48	48
2568	6	9	42	0	0
2568	6	9	42	72	0
2572	1	1	67	0	39
2572	7	1	67	0	39
2572	1	1	65	80	39
2572	7	1	65	80	39
2576	1	1	65	0	39
2576	7	1	65	0	39
2576	1	1	67	80	39
2576	2	4	60	53	4
2576	4	6	55	53	48
2576	7	1	67	80	39
2576	6	9	42	0	0
2576	6	9	38	72	0
2576	6	9	42	72	0
2576	6	9	35	0	0
2582	2	4	48	0	4
2583	4	6	51	0	48
2584	2	4	63	56	4
2584	4	6	60	53	48
2584	6	9	42	72	0
2584	6	9	42	0	0
2584	6	9	38	0	0
2586	5	7	36	0	35
2588	1	1	67	0	39
2588	7	1	67	0	39
2588	1	1	65	80	39
2588	7	1	65	80	39
2591	4	6	55	0	48
2591	2	4	63	0	4
2592	1	1	65	0	39
2592	7	1	65	0	39
2592	1	1	67	80	39
2592	2	4	67	56	4
2592	4	6	63	48	48
2592	5	7	36	72	35
2592	7	1	67	80	39
2592	6	9	42	72	0
2592	6	9	42	0	0
2599	4	6	60	0	48
2599	2	4	67	0	4
2600	1	1	67	0	39
2600	7	1	67	0	39
2600	1	1	69	80	39
2600	2	4	63	39	4
2600	7	1	69	80	39
2600	6	9	42	0	0
2600	6	9	35	72	0
2600	6	9	42	72	0
2604	3	5	55	53	25
2607	4	6	63	0	48
2607	2	4	63	0	4
2608	1	1	69	0	39
2608	7	1	69	0	39
2608	1	1	72	80	39
2608	2	4	67	56	4
2608	3	5	63	68	25
2608	3	5	60	62	25
2608	7	1	72	80	39
2608	6	9	42	72	0
2608	6	9	38	72	0
2608	6	9	42	0	0
2608	6	9	35	0	0
2614	5	7	36	0	35
2615	3	5	55	0	25
2615	2	4	67	0	4
2615	3	5	63	0	25
2615	3	5	60	0	25
2616	1	1	72	0	39
2616	7	1	72	0	39
2616	1	1	69	80	39
2616	2	4	63	45	4
2616	5	7	43	62	35
2616	7	1	69	80	39
2616	6	9	38	0	0
2616	6	9	42	72	0
2616	6	9	42	0	0
2620	1	1	69	0	39
2620	7	1	69	0	39
2620	1	1	67	80	39
2620	7	1	67	80	39
2621	2	4	55	0	4
2622	2	4	60	0	4
2623	2	4	63	0	4
2623	5	7	43	0	35
2624	1	1	67	0	39
2624	7	1	67	0	39
2624	1	1	67	80	39
2624	2	4	58	56	4
2624	5	7	46	72	35
2624	7	1	67	80	39
2624	6	9	42	0	0
2624	6	9	42	72	0
2624	6	9	35	72	0
2632	2	4	65	53	4
2632	4	6	62	48	48
2632	6	9	42	0	0
2632	6	9	42	72	0
2636	1	1	67	0	39
2636	7	1	67	0	39
2636	1	1	69	80	39
2636	7	1	69	80	39
2640	1	1	69	0	39
2640	7	1	69	0	39
2640	1	1	67	80	39
2640	2	4	69	53	4
2640	4	6	65	45	48
2640	7	1	67	80	39
2640	6	9	42	72	0
2640	6	9	38	72	0
2640	6	9	42	0	0
2640	6	9	35	0	0
2646	2	4	58	0	4
2647	4	6	62	0	48
2648	1	1	67	0	39
2648	7	1	67	0	39
2648	1	1	65	80	39
2648	2	4	74	56	4
2648	4	6	69	62	48
2648	7	1	65	80	39
2648	6	9	38	0	0
2648	6	9	42	0	0
2648	6	9	42	72	0
2650	5	7	46	0	35
2652	1	1	65	0	39
2652	7	1	65	0	39
2652	1	1	67	80	39
2652	7	1	67	80	39
2655	4	6	65	0	48
2655	2	4	74	0	4
2656	1	1	67	0	39
2656	7	1	67	0	39
2656	1	1	67	80	39
2656	2	4	77	56	4
2656	4	6	74	53	48
2656	5	7	46	72	35
2656	7	1	67	80	39
2656	6	9	42	72	0
2656	6	9	42	0	0
2663	4	6	69	0	48
2663	2	4	77	0	4
2664	2	4	74	39	4
2664	6	9	42	72	0
2664	6	9	42	0	0
2664	6	9	35	72	0
2668	3	5	65	53	25
2671	4	6	74	0	48
2671	2	4	74	0	4
2672	2	4	77	56	4
2672	3	5	74	68	25
2672	3	5	69	62	25
2672	6	9	35	0	0
2672	6	9	42	0	0
2672	6	9	38	72	0
2672	6	9	42	72	0
2679	3	5	65	0	25
2679	2	4	77	0	4
2679	3	5	74	0	25
2679	3	5	69	0	25
2680	2	4	74	45	4
2680	6	9	38	0	0
2680	6	9	42	0	0
2680	6	9	42	72	0
2685	2	4	65	0	4
2686	2	4	69	0	4
2686	5	7	46	0	35
2687	2	4	74	0	4
2688	1	1	67	0	39
2688	7	1	67	0	39
2688	1	1	67	80	39
2688	2	4	55	56	4
2688	5	7	43	68	35
2688	7	1	67	80	39
2688	6	9	42	72	0
2688	6	9	35	72	0
2688	6	9	42	0	0
2696	2	4	62	53	4
2696	4	6	58	51	48
2696	6	9	42	0	0
2696	6	9	42	72	0
2700	1	1	67	0	39
2700	1	1	65	80	39
2700	7	1	65	80	39
2700	7	1	67	0	39
2704	1	1	65	0	39
2704	7	1	65	0	39
2704	1	1	67	80	39
2704	2	4	65	53	4
2704	4	6	62	51	48
2704	7	1	67	80	39
2704	6	9	38	72	0
2704	6	9	42	72	0
2704	6	9	35	0	0
2704	6	9	42	0	0
2710	2	4	55	0	4
2711	4	6	58	0	48
2712	2	4	70	56	4
2712	4	6	65	56	48
2712	6	9	42	72	0
2712	6	9	42	0	0
2712	6	9	38	0	0
2714	5	7	43	0	35
2716	1	1	67	0	39
2716	7	1	67	0	39
2716	1	1	65	80	39
2716	7	1	65	80	39
2719	4	6	62	0	48
2719	2	4	70	0	4
2719	1	1	65	0	39
2719	7	1	65	0	39
2720	1	1	67	80	39
2720	2	4	65	0	4
2720	2	4	62	0	4
2720	2	4	55	53	4
2720	2	4	60	53	4
2720	2	4	67	56	4
2720	4	6	64	51	48
2720	4	6	60	56	48
2720	4	6	65	0	48
2720	5	7	36	65	35
2720	7	1	67	80	39
2720	6	9	42	72	0
2720	6	9	42	0	0
2727	4	6	60	0	48
2727	2	4	67	0	4
2728	1	1	67	0	39
2728	7	1	67	0	39
2728	1	1	69	80	39
2728	2	4	64	39	4
2728	7	1	69	80	39
2728	6	9	42	72	0
2728	6	9	42	0	0
2728	6	9	35	72	0
2732	3	5	55	53	25
2735	4	6	64	0	48
2735	2	4	64	0	4
2735	1	1	69	0	39
2735	7	1	69	0	39
2736	1	1	72	80	39
2736	2	4	67	56	4
2736	3	5	60	62	25
2736	3	5	64	68	25
2736	7	1	72	80	39
2736	6	9	35	0	0
2736	6	9	42	0	0
2736	6	9	38	72	0
2736	6	9	42	72	0
2743	3	5	55	0	25
2743	2	4	67	0	4
2743	3	5	60	0	25
2743	3	5	64	0	25
2744	1	1	72	0	39
2744	7	1	72	0	39
2744	1	1	69	80	39
2744	2	4	64	45	4
2744	7	1	69	80	39
2744	6	9	38	0	0
2744	6	9	42	0	0
2744	6	9	42	72	0
2746	5	7	36	0	35
2748	1	1	69	0	39
2748	7	1	69	0	39
2748	1	1	67	80	39
2748	7	1	67	80	39
2749	2	4	55	0	4
2750	2	4	60	0	4
2751	2	4	64	0	4
2752	1	1	67	0	39
2752	1	1	67	80	39
2752	7	1	67	80	39
2752	7	1	67	0	39
2752	2	4	50	56	4
2752	5	7	38	68	35
2752	6	9	42	0	0
2752	6	9	35	72	0
2752	6	9	42	72	0
2760	2	4	57	53	4
2760	4	6	53	51	48
2760	6	9	42	72	0
2760	6	9	42	0	0
2764	1	1	67	0	39
2764	7	1	67	0	39
2764	1	1	69	80	39
2764	7	1	69	80	39
2768	1	1	69	0	39
2768	7	1	69	0	39
2768	1	1	67	80	39
2768	2	4	62	53	4
2768	4	6	57	53	48
2768	7	1	67	80	39
2768	6	9	35	0	0
2768	6	9	42	0	0
2768	6	9	38	72	0
2768	6	9	42	72	0
2774	2	4	50	0	4
2775	4	6	53	0	48
2776	1	1	67	0	39
2776	7	1	67	0	39
2776	1	1	65	80	39
2776	2	4	65	56	4
2776	4	6	62	51	48
2776	7	1	65	80	39
2776	6	9	42	72	0
2776	6	9	42	0	0
2776	6	9	38	0	0
2778	5	7	38	0	35
2779	1	1	65	0	39
2779	7	1	65	0	39
2780	1	1	62	80	39
2780	7	1	62	80	39
2783	4	6	57	0	48
2783	2	4	65	0	4
2783	1	1	62	0	39
2783	7	1	62	0	39
2784	1	1	62	80	39
2784	7	1	62	80	39
2784	2	4	69	56	4
2784	5	7	38	68	35
2784	6	9	42	0	0
2784	6	9	42	72	0
2791	4	6	62	0	48
2791	2	4	69	0	4
2792	2	4	65	39	4
2792	6	9	42	72	0
2792	6	9	42	0	0
2792	6	9	35	72	0
2796	3	5	57	53	25
2796	4	6	57	45	48
2799	2	4	65	0	4
2800	1	1	62	0	39
2800	7	1	62	0	39
2800	1	1	69	80	39
2800	2	4	69	56	4
2800	3	5	62	62	25
2800	3	5	65	68	25
2800	4	6	62	59	48
2800	7	1	69	80	39
2800	6	9	38	72	0
2800	6	9	42	72	0
2800	6	9	35	0	0
2800	6	9	42	0	0
2804	1	1	69	0	39
2804	7	1	69	0	39
2804	1	1	67	80	39
2804	7	1	67	80	39
2807	3	5	57	0	25
2807	4	6	57	0	48
2807	2	4	69	0	4
2807	3	5	65	0	25
2807	3	5	62	0	25
2807	4	6	62	0	48
2808	1	1	67	0	39
2808	7	1	67	0	39
2808	1	1	65	80	39
2808	2	4	65	45	4
2808	7	1	65	80	39
2808	6	9	42	0	0
2808	6	9	38	0	0
2808	6	9	42	72	0
2810	5	7	38	0	35
2811	1	1	65	0	39
2811	7	1	65	0	39
2812	1	1	67	80	39
2812	7	1	67	80	39
2813	2	4	57	0	4
2814	2	4	62	0	4
2815	2	4	65	0	4
2815	1	1	67	0	39
2815	7	1	67	0	39
2816	1	1	65	80	39
2816	2	4	58	56	4
2816	5	7	46	76	35
2816	7	1	65	80	39
2816	6	9	35	72	0
2816	6	9	42	72	0
2816	6	9	42	0	0
2824	2	4	65	53	4
2824	4	6	62	48	48
2824	6	9	42	72	0
2824	6	9	42	0	0
2832	1	1	65	0	39
2832	1	1	69	80	39
2832	7	1	65	0	39
2832	7	1	69	80	39
2832	2	4	70	53	4
2832	4	6	65	53	48
2832	6	9	35	0	0
2832	6	9	42	0	0
2832	6	9	38	72	0
2832	6	9	42	72	0
2836	1	1	69	0	39
2836	7	1	69	0	39
2836	1	1	67	80	39
2836	7	1	67	80	39
2838	2	4	58	0	4
2839	4	6	62	0	48
2840	1	1	67	0	39
2840	7	1	67	0	39
2840	1	1	65	80	39
2840	2	4	74	56	4
