tick	time	channel	track	pitch	velocity	instrument
14010	22416	5	3	64	0	25
14010	22416	5	3	69	0	25
14040	22464	3	1	60	0	1
14040	22464	3	1	64	0	1
14040	22464	3	1	69	0	1
14040	22464	4	2	69	51	4
14040	22464	5	3	60	60	25
14040	22464	5	3	64	60	25
14040	22464	5	3	69	60	25
14040	22464	9	6	35	0	0
14040	22464	9	6	38	72	0
14040	22464	9	6	42	0	0
14040	22464	9	6	42	72	0
14070	22512	5	3	60	0	25
14070	22512	5	3	64	0	25
14070	22512	5	3	69	0	25
14070	22512	7	5	45	0	35
14099	22558	1	1	84	0	1
14099	22558	1	7	84	0	39
14100	22560	1	1	86	80	1
14100	22560	1	7	86	80	39
14100	22560	3	1	60	60	1
14100	22560	3	1	64	60	1
14100	22560	3	1	69	60	1
14100	22560	4	2	69	0	4
14100	22560	4	2	72	52	4
14100	22560	5	3	60	60	25
14100	22560	5	3	64	60	25
14100	22560	5	3	69	60	25
14100	22560	7	5	45	67	35
14100	22560	9	6	38	0	0
14100	22560	9	6	42	0	0
14100	22560	9	6	42	72	0
14129	22606	1	1	86	0	1
14129	22606	1	7	86	0	39
14130	22608	1	1	84	80	1
14130	22608	1	7	84	80	39
14130	22608	7	5	45	0	35
14130	22608	9	6	38	72	0
14130	22608	9	6	42	0	0
14160	22656	3	1	53	60	1
14160	22656	3	1	57	60	1
14160	22656	3	1	60	0	1
14160	22656	3	1	62	60	1
14160	22656	3	1	64	0	1
14160	22656	3	1	69	0	1
14160	22656	4	2	57	0	4
14160	22656	4	2	57	51	4
14160	22656	4	2	64	0	4
14160	22656	4	2	65	0	4
14160	22656	4	2	65	52	4
14160	22656	4	2	69	52	4
14160	22656	4	2	72	0	4
14160	22656	5	3	53	60	25
14160	22656	5	3	57	60	25
14160	22656	5	3	60	0	25
14160	22656	5	3	62	60	25
14160	22656	5	3	64	0	25
14160	22656	5	3	69	0	25
14160	22656	6	4	81	48	48
14160	22656	6	4	86	51	48
14160	22656	6	4	88	0	48
14160	22656	6	4	93	0	48
14160	22656	7	5	38	68	35
14160	22656	9	6	35	72	0
14160	22656	9	6	38	0	0
14160	22656	9	6	42	72	0
14190	22704	9	6	38	72	0
14190	22704	9	6	42	0	0
14218	22748	1	1	84	0	1
14218	22748	1	7	84	0	39
14218	22748	7	5	38	0	35
14220	22752	1	1	86	80	1
14220	22752	1	7	86	80	39
14220	22752	4	2	65	52	4
14220	22752	4	2	69	0	4
14220	22752	7	5	33	68	35
14220	22752	9	6	35	0	0
14220	22752	9	6	35	72	0
14220	22752	9	6	38	0	0
14220	22752	9	6	42	72	0
14248	22796	1	1	86	0	1
14248	22796	1	7	86	0	39
14250	22800	1	1	84	80	1
14250	22800	1	7	84	80	39
14250	22800	7	5	29	68	35
14250	22800	7	5	33	0	35
14280	22848	4	2	62	52	4
14280	22848	4	2	65	0	4
14280	22848	5	3	53	0	25
14280	22848	5	3	57	0	25
14280	22848	7	5	29	0	35
14280	22848	7	5	38	68	35
14280	22848	9	6	35	0	0
14280	22848	9	6	42	0	0
14280	22848	9	6	42	72	0
14309	22894	1	1	84	0	1
14309	22894	1	7	84	0	39
14310	22896	1	1	81	80	1
14310	22896	1	7	81	80	39
14310	22896	5	3	62	0	25
14340	22944	3	1	53	0	1
14340	22944	3	1	57	0	1
14340	22944	3	1	62	0	1
14340	22944	4	2	57	52	4
14340	22944	9	6	42	0	0
14340	22944	9	6	42	72	0
14370	22992	4	2	62	0	4
14376	23001	6	4	86	0	48
14397	23035	4	2	57	0	4
14397	23035	7	5	38	0	35
14399	23038	1	1	81	0	1
14399	23038	1	7	81	0	39
14400	23040	1	1	79	80	1
14400	23040	1	7	79	80	39
14400	23040	3	1	62	60	1
14400	23040	3	1	65	60	1
14400	23040	3	1	70	60	1
14400	23040	4	2	58	52	4
14400	23040	5	3	62	60	25
14400	23040	5	3	65	60	25
14400	23040	5	3	70	60	25
14400	23040	6	4	81	0	48
14400	23040	6	4	86	54	48
14400	23040	6	4	89	48	48
14400	23040	7	5	46	68	35
14400	23040	9	6	35	72	0
14400	23040	9	6	42	0	0
14400	23040	9	6	49	72	0
14430	23088	5	3	62	0	25
14430	23088	5	3	65	0	25
14430	23088	5	3	70	0	25
14459	23134	1	1	79	0	1
14459	23134	1	7	79	0	39
14460	23136	1	1	77	80	1
14460	23136	1	7	77	80	39
14460	23136	4	2	58	0	4
14460	23136	4	2	65	52	4
14460	23136	5	3	62	60	25
14460	23136	5	3	65	60	25
14460	23136	5	3	70	60	25
14460	23136	9	6	35	0	0
14460	23136	9	6	35	72	0
14460	23136	9	6	42	72	0
14460	23136	9	6	49	0	0
14489	23182	1	1	77	0	1
14489	23182	1	7	77	0	39
14490	23184	1	1	74	80	1
14490	23184	1	7	74	80	39
14490	23184	5	3	62	0	25
14490	23184	5	3	65	0	25
14490	23184	5	3	70	0	25
14520	23232	3	1	62	0	1
14520	23232	3	1	65	0	1
14520	23232	4	2	70	52	4
14520	23232	5	3	65	61	25
14520	23232	5	3	70	61	25
14520	23232	9	6	35	0	0
14520	23232	9	6	38	72	0
14520	23232	9	6	42	0	0
14520	23232	9	6	42	72	0
14549	23278	1	1	74	0	1
14549	23278	1	7	74	0	39
14550	23280	1	1	81	80	1
14550	23280	1	7	81	80	39
14550	23280	3	1	70	0	1
14550	23280	5	3	65	0	25
14550	23280	5	3	70	0	25
14550	23280	7	5	46	0	35
14580	23328	3	1	62	60	1
14580	23328	3	1	65	60	1
14580	23328	3	1	70	60	1
14580	23328	4	2	70	0	4
14580	23328	4	2	74	52	4
14580	23328	5	3	62	62	25
14580	23328	5	3	65	62	25
14580	23328	5	3	70	62	25
14580	23328	7	5	46	68	35
14580	23328	9	6	38	0	0
14580	23328	9	6	42	0	0
14580	23328	9	6	42	72	0
14610	23376	4	2	65	0	4
14610	23376	7	5	46	0	35
14610	23376	9	6	38	72	0
14610	23376	9	6	42	0	0
14639	23422	1	1	79	80	1
14639	23422	1	1	81	0	1
14639	23422	1	7	79	80	39
14639	23422	1	7	81	0	39
14640	23424	3	1	52	60	1
14640	23424	3	1	55	60	1
14640	23424	3	1	60	60	1
14640	23424	3	1	62	0	1
14640	23424	3	1	65	0	1
14640	23424	3	1	70	0	1
14640	23424	4	2	64	0	4
14640	23424	4	2	64	52	4
14640	23424	4	2	67	52	4
14640	23424	4	2	74	0	4
14640	23424	5	3	52	62	25
14640	23424	5	3	55	62	25
14640	23424	5	3	60	62	25
14640	23424	5	3	62	0	25
14640	23424	5	3	65	0	25
14640	23424	5	3	70	0	25
14640	23424	6	4	76	54	48
14640	23424	6	4	79	48	48
14640	23424	6	4	86	0	48
14640	23424	6	4	89	0	48
14640	23424	7	5	36	69	35
14640	23424	9	6	35	72	0
14640	23424	9	6	38	0	0
14640	23424	9	6	42	72	0
14669	23470	1	1	79	0	1
14669	23470	1	7	79	0	39
14670	23472	1	1	77	80	1
14670	23472	1	7	77	80	39
14670	23472	5	3	52	0	25
14670	23472	5	3	55	0	25
14670	23472	5	3	60	0	25
14670	23472	9	6	38	72	0
14670	23472	9	6	42	0	0
14699	23518	1	1	77	0	1
14699	23518	1	7	77	0	39
14700	23520	1	1	74	80	1
14700	23520	1	7	74	80	39
14700	23520	4	2	64	52	4
14700	23520	4	2	67	0	4
14700	23520	5	3	52	64	25
14700	23520	5	3	55	64	25
14700	23520	5	3	60	64	25
14700	23520	9	6	35	0	0
14700	23520	9	6	35	72	0
14700	23520	9	6	38	0	0
14700	23520	9	6	42	72	0
14730	23568	5	3	52	0	25
14730	23568	5	3	55	0	25
14730	23568	5	3	60	0	25
14760	23616	4	2	60	52	4
14760	23616	4	2	64	0	4
14760	23616	5	3	52	64	25
14760	23616	7	5	36	0	35
14760	23616	9	6	35	0	0
14760	23616	9	6	38	72	0
14760	23616	9	6	42	0	0
14760	23616	9	6	42	72	0
14788	23660	1	1	74	0	1
14788	23660	1	7	74	0	39
14790	23664	1	1	77	80	1
14790	23664	1	7	77	80	39
14790	23664	5	3	52	0	25
14790	23664	5	3	55	64	25
14820	23712	3	1	52	0	1
14820	23712	3	1	55	0	1
14820	23712	3	1	60	0	1
14820	23712	4	2	55	52	4
14820	23712	4	2	60	0	4
14820	23712	5	3	55	0	25
14820	23712	5	3	60	67	25
14820	23712	7	5	43	69	35
14820	23712	9	6	38	0	0
14820	23712	9	6	42	0	0
14820	23712	9	6	42	72	0
14850	23760	5	3	60	0	25
14856	23769	6	4	76	0	48
14877	23803	4	2	55	0	4
14877	23803	7	5	43	0	35
14879	23806	1	1	77	0	1
14879	23806	1	7	77	0	39
14880	23808	1	1	77	80	1
14880	23808	1	7	77	80	39
14880	23808	3	1	53	61	1
14880	23808	3	1	57	61	1
14880	23808	3	1	62	61	1
14880	23808	4	2	50	52	4
14880	23808	5	3	53	68	25
14880	23808	5	3	57	68	25
14880	23808	5	3	62	68	25
14880	23808	6	4	79	0	48
14880	23808	6	4	81	48	48
14880	23808	6	4	86	54	48
14880	23808	7	5	38	69	35
14880	23808	9	6	35	72	0
14880	23808	9	6	42	0	0
14880	23808	9	6	42	72	0
14910	23856	5	3	53	0	25
14910	23856	5	3	57	0	25
14910	23856	5	3	62	0	25
14940	23904	4	2	57	52	4
14940	23904	5	3	57	68	25
14940	23904	5	3	62	68	25
14940	23904	9	6	35	0	0
14940	23904	9	6	35	72	0
14940	23904	9	6	42	0	0
14940	23904	9	6	42	72	0
14970	23952	5	3	57	0	25
14970	23952	5	3	62	0	25
15000	24000	3	1	53	0	1
15000	24000	3	1	57	0	1
15000	24000	4	2	62	52	4
15000	24000	5	3	53	68	25
15000	24000	5	3	57	68	25
15000	24000	5	3	62	68	25
15000	24000	7	5	38	0	35
15000	24000	9	6	35	0	0
15000	24000	9	6	38	72	0
15000	24000	9	6	42	0	0
15000	24000	9	6	42	72	0
15030	24048	3	1	62	0	1
15030	24048	5	3	53	0	25
15030	24048	5	3	57	0	25
15030	24048	5	3	62	0	25
15060	24096	3	1	53	62	1
15060	24096	3	1	57	62	1
15060	24096	3	1	62	62	1
15060	24096	4	2	62	0	4
15060	24096	4	2	65	52	4
15060	24096	5	3	53	67	25
15060	24096	5	3	57	67	25
15060	24096	5	3	62	67	25
15060	24096	7	5	38	68	35
15060	24096	9	6	38	0	0
15060	24096	9	6	42	0	0
15060	24096	9	6	42	72	0
15090	24144	7	5	38	0	35
15090	24144	9	6	38	72	0
15090	24144	9	6	42	0	0
15119	24190	1	1	77	0	1
15119	24190	1	7	77	0	39
15120	24192	4	2	65	0	4
15120	24192	4	2	69	52	4
15120	24192	7	5	38	68	35
15120	24192	9	6	35	72	0
15120	24192	9	6	38	0	0
15120	24192	9	6	42	72	0
15150	24240	4	2	50	0	4
15150	24240	9	6	38	72	0
15150	24240	9	6	42	0	0
15180	24288	4	2	57	0	4
15180	24288	4	2	65	52	4
15180	24288	4	2	69	0	4
15180	24288	9	6	35	0	0
15180	24288	9	6	35	72	0
15180	24288	9	6	38	0	0
15207	24331	6	4	81	0	48
15239	24382	9	6	35	0	0
15240	24384	1	1	74	80	1
15240	24384	1	7	74	80	39
15240	24384	4	2	62	52	4
15240	24384	4	2	65	0	4
15240	24384	5	3	53	0	25
15269	24430	1	1	74	0	1
15269	24430	1	7	74	0	39
15270	24432	1	1	81	80	1
15270	24432	1	7	81	80	39
15270	24432	5	3	57	0	25
15270	24432	5	3	62	0	25
15270	24432	7	5	38	0	35
15300	24480	3	1	53	0	1
15300	24480	3	1	57	0	1
15300	24480	3	1	62	0	1
15300	24480	4	2	57	51	4
15300	24480	4	2	62	0	4
15300	24480	6	4	86	0	48
15330	24528	4	2	57	0	4
15358	24572	1	1	81	0	1
15358	24572	1	7	81	0	39
15360	24576	1	1	79	80	1
15360	24576	1	7	79	80	39
15360	24576	3	1	62	60	1
15360	24576	3	1	65	60	1
15360	24576	3	1	70	60	1
15360	24576	4	2	58	49	4
15360	24576	5	3	62	68	25
15360	24576	5	3	65	65	25
15360	24576	5	3	70	64	25
15360	24576	6	4	86	48	48
15360	24576	6	4	89	48	48
15360	24576	7	5	46	63	35
15360	24576	9	6	35	72	0
15360	24576	9	6	49	72	0
15390	24624	5	3	62	0	25
15390	24624	5	3	65	0	25
15390	24624	5	3	70	0	25
15418	24668	1	1	79	0	1
15418	24668	1	7	79	0	39
15420	24672	1	1	77	80	1
15420	24672	1	7	77	80	39
15420	24672	4	2	65	49	4
15420	24672	5	3	62	66	25
15420	24672	5	3	65	66	25
15420	24672	5	3	70	66	25
15420	24672	9	6	49	0	0
15420	24672	9	6	50	72	0
15449	24718	1	1	77	0	1
15449	24718	1	7	77	0	39
15450	24720	1	1	74	80	1
15450	24720	1	7	74	80	39
15450	24720	4	2	58	0	4
15450	24720	5	3	62	0	25
15450	24720	5	3	65	0	25
15450	24720	5	3	70	0	25
15480	24768	3	1	62	0	1
15480	24768	3	1	65	0	1
15480	24768	3	1	70	0	1
15480	24768	4	2	70	49	4
15480	24768	5	3	62	64	25
15480	24768	5	3	65	64	25
15480	24768	5	3	70	64	25
15480	24768	9	6	35	0	0
15480	24768	9	6	47	72	0
15480	24768	9	6	50	0	0
15509	24814	1	1	74	0	1
15509	24814	1	7	74	0	39
15510	24816	1	1	81	80	1
15510	24816	1	7	81	80	39
15510	24816	5	3	62	0	25
15510	24816	5	3	65	0	25
15510	24816	5	3	70	0	25
15510	24816	7	5	46	0	35
15540	24864	3	1	62	60	1
15540	24864	3	1	65	60	1
15540	24864	3	1	70	60	1
15540	24864	4	2	74	50	4
15540	24864	5	3	62	61	25
15540	24864	5	3	65	61	25
15540	24864	5	3	70	61	25
15540	24864	7	5	46	65	35
15540	24864	9	6	38	72	0
15540	24864	9	6	47	0	0
15569	24910	1	1	81	0	1
15569	24910	1	7	81	0	39
15570	24912	1	1	79	80	1
15570	24912	1	7	79	80	39
15570	24912	4	2	70	0	4
15570	24912	7	5	46	0	35
15599	24958	1	1	79	0	1
15599	24958	1	7	79	0	39
15600	24960	1	1	79	80	1
15600	24960	1	7	79	80	39
15600	24960	3	1	52	60	1
15600	24960	3	1	55	60	1
15600	24960	3	1	60	60	1
15600	24960	3	1	62	0	1
15600	24960	3	1	65	0	1
15600	24960	3	1	70	0	1
15600	24960	4	2	55	49	4
15600	24960	4	2	64	0	4
15600	24960	4	2	64	50	4
15600	24960	4	2	65	0	4
15600	24960	4	2	67	50	4
15600	24960	4	2	74	0	4
15600	24960	5	3	52	61	25
15600	24960	5	3	55	61	25
15600	24960	5	3	60	61	25
15600	24960	5	3	62	0	25
15600	24960	5	3	65	0	25
15600	24960	5	3	70	0	25
15600	24960	6	4	76	48	48
15600	24960	6	4	79	48	48
15600	24960	6	4	86	0	48
15600	24960	6	4	89	0	48
15600	24960	7	5	36	65	35
15600	24960	9	6	35	72	0
15600	24960	9	6	38	0	0
15600	24960	9	6	49	72	0
15629	25006	1	1	79	0	1
15629	25006	1	7	79	0	39
15630	25008	1	1	77	80	1
15630	25008	1	7	77	80	39
15630	25008	4	2	55	0	4
15630	25008	5	3	52	0	25
15630	25008	5	3	55	0	25
15630	25008	5	3	60	0	25
15660	25056	4	2	64	50	4
15660	25056	4	2	67	0	4
15660	25056	5	3	52	60	25
15660	25056	5	3	55	60	25
15660	25056	5	3	60	60	25
15689	25102	1	1	77	0	1
15689	25102	1	7	77	0	39
15690	25104	1	1	74	80	1
15690	25104	1	7	74	80	39
15690	25104	5	3	52	0	25
15690	25104	5	3	55	0	25
15690	25104	5	3	60	0	25
15720	25152	4	2	60	50	4
15720	25152	4	2	64	0	4
15720	25152	5	3	52	59	25
15720	25152	7	5	36	0	35
15720	25152	9	6	35	0	0
15720	25152	9	6	49	0	0
15749	25198	1	1	74	0	1
15749	25198	1	1	77	80	1
15749	25198	1	7	74	0	39
15749	25198	1	7	77	80	39
15750	25200	5	3	52	0	25
15750	25200	5	3	55	59	25
15780	25248	3	1	52	0	1
15780	25248	3	1	55	0	1
15780	25248	3	1	60	0	1
15780	25248	4	2	55	50	4
15780	25248	5	3	55	0	25
15780	25248	5	3	60	59	25
15780	25248	7	5	43	67	35
15810	25296	4	2	60	0	4
15810	25296	5	3	60	0	25
15810	25296	6	4	76	0	48
15837	25339	4	2	55	0	4
15839	25342	1	1	77	0	1
15839	25342	1	7	77	0	39
15839	25342	6	4	79	0	48
15839	25342	7	5	43	0	35
15840	25344	1	1	77	80	1
15840	25344	1	7	77	80	39
15840	25344	3	1	57	66	1
15840	25344	3	1	62	66	1
15840	25344	3	1	65	66	1
15840	25344	4	2	50	50	4
15840	25344	4	2	62	50	4
16011	25617	3	1	57	0	1
16011	25617	3	1	62	0	1
16011	25617	3	1	65	0	1
16011	25617	4	2	50	0	4
16011	25617	4	2	62	0	4
16020	25632	3	1	57	67	1
16020	25632	3	1	62	67	1
16020	25632	3	1	65	67	1
16020	25632	4	2	50	55	4
16020	25632	4	2	57	55	4
16020	25632	4	2	62	55	4
16079	25726	1	1	77	0	1
16079	25726	1	7	77	0	39
16080	25728	3	1	57	67	1
16191	25905	3	1	57	0	1
16200	25920	3	1	62	68	1
16305	26088	3	1	62	0	1
16305	26088	3	1	65	0	1
16305	26088	4	2	50	0	4
16305	26088	4	2	57	0	4
16305	26088	4	2	62	0	4
16308	26092	3	1	57	0	1
16314	26102	3	1	62	0	1
16319	26110	1	1	76	80	1
16320	26112	4	2	58	56	4
16320	26112	6	4	58	36	48
16320	26112	6	4	69	34	48
16320	26112	6	4	74	48	48
16320	26112	7	5	46	62	35
16321	26113	9	6	35	72	0
16321	26113	9	6	49	72	0
16349	26158	1	1	76	0	1
16349	26158	1	1	77	80	1
16379	26206	1	1	77	0	1
16380	26208	1	1	79	80	1
16380	26208	4	2	65	53	4
16381	26209	9	6	35	0	0
16381	26209	9	6	35	72	0
16381	26209	9	6	42	72	0
16381	26209	9	6	49	0	0
16409	26254	1	1	79	0	1
16410	26256	1	1	81	80	1
16440	26304	4	2	69	53	4
16441	26305	9	6	35	0	0
16441	26305	9	6	38	72	0
16441	26305	9	6	42	0	0
16441	26305	9	6	42	72	0
16469	26350	1	1	81	0	1
16470	26352	1	1	72	80	1
16492	26387	4	2	58	0	4
16499	26398	1	1	72	0	1
16500	26400	1	1	84	80	1
16500	26400	4	2	74	56	4
16501	26401	9	6	38	0	0
16501	26401	9	6	42	0	0
16501	26401	9	6	42	72	0
16521	26433	7	5	46	0	35
16529	26446	1	1	84	0	1
16530	26448	1	1	81	80	1
16557	26491	4	2	74	0	4
16560	26496	4	2	55	53	4
16560	26496	4	2	60	53	4
16560	26496	4	2	65	0	4
16560	26496	4	2	67	56	4
16560	26496	4	2	69	0	4
16560	26496	6	4	48	36	48
16560	26496	6	4	58	0	48
16560	26496	6	4	60	34	48
16560	26496	6	4	64	48	48
16560	26496	6	4	69	0	48
16560	26496	6	4	74	0	48
16560	26496	7	5	36	68	35
16561	26497	9	6	35	72	0
16561	26497	9	6	42	0	0
16561	26497	9	6	42	72	0
16591	26545	9	6	38	72	0
16591	26545	9	6	42	0	0
16617	26587	4	2	67	0	4
16620	26592	4	2	64	39	4
16621	26593	9	6	35	0	0
16621	26593	9	6	35	72	0
16621	26593	9	6	38	0	0
16621	26593	9	6	42	72	0
16650	26640	5	3	55	53	25
16675	26680	7	5	36	0	35
16677	26683	4	2	64	0	4
16680	26688	4	2	72	56	4
16680	26688	5	3	60	62	25
16680	26688	5	3	64	68	25
16680	26688	7	5	40	65	35
16681	26689	9	6	35	0	0
16681	26689	9	6	38	72	0
16681	26689	9	6	42	0	0
16681	26689	9	6	42	72	0
16736	26777	5	3	55	0	25
16737	26779	4	2	72	0	4
16737	26779	5	3	60	0	25
16737	26779	5	3	64	0	25
16737	26779	7	5	40	0	35
16740	26784	4	2	67	45	4
16740	26784	7	5	31	59	35
16741	26785	9	6	38	0	0
16741	26785	9	6	42	0	0
16741	26785	9	6	42	72	0
16781	26849	6	4	48	0	48
16783	26852	4	2	55	0	4
16785	26856	4	2	60	0	4
16797	26875	4	2	67	0	4
16797	26875	7	5	31	0	35
16799	26878	1	1	81	0	1
16800	26880	1	1	76	80	1
16800	26880	4	2	57	56	4
16800	26880	6	4	60	0	48
16800	26880	6	4	64	0	48
16800	26880	6	4	67	34	48
16800	26880	6	4	72	48	48
16800	26880	6	4	76	45	48
16800	26880	7	5	45	65	35
16801	26881	9	6	35	72	0
16801	26881	9	6	42	0	0
16801	26881	9	6	42	72	0
16829	26926	1	1	76	0	1
16830	26928	1	1	77	80	1
16859	26974	1	1	77	0	1
16860	26976	1	1	79	80	1
16860	26976	4	2	64	53	4
16861	26977	9	6	35	0	0
16861	26977	9	6	35	72	0
16861	26977	9	6	42	0	0
16861	26977	9	6	42	72	0
16889	27022	1	1	79	0	1
16890	27024	1	1	81	80	1
16920	27072	4	2	67	53	4
16921	27073	9	6	35	0	0
16921	27073	9	6	38	72	0
16921	27073	9	6	42	0	0
16921	27073	9	6	42	72	0
16949	27118	1	1	81	0	1
16950	27120	1	1	72	80	1
16972	27155	4	2	57	0	4
16979	27166	1	1	72	0	1
16980	27168	1	1	84	80	1
16980	27168	4	2	72	56	4
16981	27169	9	6	38	0	0
16981	27169	9	6	42	0	0
16981	27169	9	6	42	72	0
17001	27201	7	5	45	0	35
17009	27214	1	1	84	0	1
17010	27216	1	1	81	80	1
17011	27217	9	6	38	72	0
17011	27217	9	6	42	0	0
17037	27259	4	2	72	0	4
17039	27262	1	1	81	0	1
17040	27264	1	1	79	80	1
17040	27264	4	2	57	53	4
17040	27264	4	2	60	53	4
17040	27264	4	2	64	0	4
17040	27264	4	2	67	0	4
17040	27264	4	2	69	56	4
17040	27264	6	4	60	34	48
17040	27264	6	4	65	48	48
17040	27264	6	4	67	0	48
17040	27264	6	4	69	45	48
17040	27264	6	4	72	0	48
17040	27264	6	4	76	0	48
17040	27264	7	5	38	65	35
17041	27265	9	6	35	72	0
17041	27265	9	6	38	0	0
17041	27265	9	6	42	72	0
17069	27310	1	1	79	0	1
17070	27312	1	1	81	80	1
17071	27313	9	6	38	72	0
17071	27313	9	6	42	0	0
17097	27355	4	2	69	0	4
17099	27358	1	1	81	0	1
17100	27360	1	1	77	80	1
17100	27360	4	2	65	39	4
17101	27361	9	6	35	0	0
17101	27361	9	6	35	72	0
17101	27361	9	6	38	0	0
17101	27361	9	6	42	72	0
17129	27406	1	1	77	0	1
17130	27408	1	1	79	80	1
17130	27408	5	3	57	53	25
17157	27451	4	2	65	0	4
17159	27454	1	1	79	0	1
17160	27456	1	1	76	80	1
17160	27456	4	2	69	56	4
17160	27456	5	3	62	62	25
17160	27456	5	3	65	68	25
17161	27457	9	6	35	0	0
17161	27457	9	6	38	72	0
17161	27457	9	6	42	0	0
17161	27457	9	6	42	72	0
17189	27502	1	1	76	0	1
17190	27504	1	1	77	80	1
17212	27539	7	5	38	0	35
17216	27545	5	3	57	0	25
17217	27547	4	2	69	0	4
17217	27547	5	3	62	0	25
17217	27547	5	3	65	0	25
17219	27550	1	1	77	0	1
17220	27552	1	1	72	80	1
17220	27552	4	2	65	45	4
17220	27552	7	5	33	68	35
17221	27553	9	6	38	0	0
17221	27553	9	6	42	0	0
17221	27553	9	6	42	72	0
17241	27585	6	4	60	0	48
17241	27585	6	4	65	0	48
17261	27617	6	4	69	0	48
17263	27620	4	2	57	0	4
17265	27624	4	2	60	0	4
17277	27643	4	2	65	0	4
17277	27643	7	5	33	0	35
17279	27646	1	1	72	0	1
17280	27648	1	1	76	80	1
17280	27648	4	2	58	56	4
17280	27648	6	4	58	41	48
17280	27648	6	4	69	36	48
17280	27648	6	4	74	46	48
17280	27648	7	5	46	72	35
17281	27649	9	6	35	72	0
17281	27649	9	6	42	0	0
17281	27649	9	6	42	72	0
17309	27694	1	1	76	0	1
17310	27696	1	1	77	80	1
17311	27697	9	6	38	72	0
17311	27697	9	6	42	0	0
17339	27742	1	1	77	0	1
17340	27744	1	1	79	80	1
17340	27744	4	2	65	53	4
17341	27745	9	6	35	0	0
17341	27745	9	6	35	72	0
17341	27745	9	6	38	0	0
17341	27745	9	6	42	72	0
17369	27790	1	1	79	0	1
17370	27792	1	1	81	80	1
17400	27840	4	2	69	53	4
17401	27841	9	6	35	0	0
17401	27841	9	6	38	72	0
17401	27841	9	6	42	0	0
17401	27841	9	6	42	72	0
17429	27886	1	1	81	0	1
17430	27888	1	1	72	80	1
17452	27923	4	2	58	0	4
17459	27934	1	1	72	0	1
17460	27936	1	1	84	80	1
17460	27936	4	2	74	56	4
17461	27937	9	6	38	0	0
17461	27937	9	6	42	0	0
17461	27937	9	6	42	72	0
17481	27969	7	5	46	0	35
17489	27982	1	1	84	0	1
17490	27984	1	1	81	80	1
17491	27985	9	6	38	72	0
17491	27985	9	6	42	0	0
17517	28027	4	2	74	0	4
17520	28032	4	2	55	53	4
17520	28032	4	2	60	53	4
17520	28032	4	2	65	0	4
17520	28032	4	2	67	56	4
17520	28032	4	2	69	0	4
17520	28032	6	4	48	41	48
17520	28032	6	4	58	0	48
17520	28032	6	4	60	36	48
17520	28032	6	4	64	46	48
17520	28032	6	4	69	0	48
17520	28032	6	4	74	0	48
17520	28032	7	5	36	65	35
17521	28033	9	6	35	72	0
17521	28033	9	6	38	0	0
17521	28033	9	6	42	72	0
17551	28081	9	6	38	72	0
17551	28081	9	6	42	0	0
17577	28123	4	2	67	0	4
17580	28128	4	2	64	39	4
17581	28129	9	6	35	0	0
17581	28129	9	6	35	72	0
17581	28129	9	6	38	0	0
17581	28129	9	6	50	72	0
17610	28176	5	3	55	53	25
17635	28216	7	5	36	0	35
17637	28219	4	2	64	0	4
17640	28224	4	2	72	56	4
17640	28224	5	3	60	62	25
17640	28224	5	3	64	68	25
17640	28224	7	5	40	72	35
17641	28225	9	6	35	0	0
17641	28225	9	6	47	72	0
17641	28225	9	6	50	0	0
17671	28273	9	6	47	0	0
17671	28273	9	6	47	72	0
17696	28313	5	3	55	0	25
17697	28315	4	2	72	0	4
17697	28315	5	3	60	0	25
17697	28315	5	3	64	0	25
17697	28315	7	5	40	0	35
17700	28320	4	2	67	45	4
17700	28320	7	5	31	68	35
17701	28321	9	6	45	72	0
17701	28321	9	6	47	0	0
17741	28385	6	4	48	0	48
17741	28385	6	4	60	0	48
17741	28385	6	4	64	0	48
17743	28388	4	2	55	0	4
17745	28392	4	2	60	0	4
17757	28411	4	2	67	0	4
17757	28411	7	5	31	0	35
17759	28414	1	1	81	0	1
17760	28416	1	1	62	80	1
17760	28416	1	1	67	80	1
17760	28416	4	2	50	56	4
17760	28416	6	4	62	44	48
17760	28416	6	4	67	44	48
17760	28416	6	4	69	48	48
17760	28416	7	5	38	65	35
17761	28417	9	6	35	72	0
17761	28417	9	6	45	0	0
17761	28417	9	6	49	72	0
17820	28512	4	2	57	53	4
17880	28608	4	2	62	53	4
17881	28609	9	6	35	0	0
17881	28609	9	6	49	0	0
17932	28691	4	2	50	0	4
17940	28704	4	2	67	56	4
17961	28737	7	5	38	0	35
17997	28795	4	2	67	0	4
17999	28798	1	1	62	0	1
17999	28798	1	1	67	0	1
18000	28800	1	1	62	80	1
18000	28800	1	1	66	80	1
18000	28800	4	2	57	0	4
18000	28800	4	2	57	53	4
18000	28800	4	2	62	0	4
18000	28800	4	2	62	53	4
18000	28800	4	2	69	56	4
18000	28800	6	4	62	0	48
18000	28800	6	4	62	44	48
18000	28800	6	4	66	44	48
18000	28800	6	4	67	0	48
18000	28800	6	4	69	0	48
18000	28800	6	4	69	48	48
18000	28800	7	5	38	65	35
18001	28801	9	6	51	72	0
18016	28825	9	6	51	0	0
18016	28825	9	6	51	72	0
18031	28849	9	6	51	0	0
18057	28891	4	2	69	0	4
18060	28896	4	2	66	39	4
18090	28944	5	3	57	53	25
18117	28987	4	2	66	0	4
18120	28992	4	2	69	56	4
