62056250	1	1	74	0	1
62062500	1	1	76	80	1
62993750	1	1	76	0	1
63000000	1	1	76	80	1
63368750	1	1	76	0	1
63375000	1	1	74	80	1
63556250	1	1	74	0	1
63562500	1	1	76	80	1
64306250	1	1	76	0	1
64312500	1	1	69	80	1
64493750	1	1	69	0	1
64493750	1	1	77	80	1
64681250	1	1	77	0	1
64687500	1	1	79	80	1
64862500	1	1	79	0	1
64875000	1	1	77	80	1
65056250	1	1	77	0	1
65062500	1	1	76	80	1
65243750	1	1	76	0	1
65243750	1	1	74	80	1
65618750	1	1	74	0	1
65625000	1	1	72	80	1
65993750	1	1	72	0	1
66000000	1	1	74	80	1
66368750	1	1	74	0	1
66368750	1	1	81	80	1
66550000	1	1	81	0	1
66562500	1	1	81	80	1
67118750	1	1	81	0	1
67118750	1	1	72	80	1
67493750	1	1	72	0	1
67500000	1	1	74	80	1
67868750	1	1	74	0	1
67875000	1	1	81	80	1
68056250	1	1	81	0	1
68062500	1	1	81	80	1
68618750	1	1	81	0	1
68625000	1	1	72	80	1
68806250	1	1	72	0	1
68812500	1	1	74	80	1
68993750	1	1	74	0	1
69000000	1	1	74	80	1
70493750	1	1	74	0	1
71250000	1	1	77	80	1
71618750	1	1	77	0	1
71625000	1	1	79	80	1
71993750	1	1	79	0	1
72000000	1	3	62	60	1
72000000	1	3	65	60	1
72000000	1	3	70	60	1
72000000	1	1	81	80	1
72368750	1	1	81	0	1
72375000	1	1	86	80	1
72556250	1	1	86	0	1
72562500	1	1	84	80	1
72750000	1	3	65	0	1
72750000	1	3	62	0	1
72750000	1	3	70	0	1
